date,campaign_id,campaign_type,region,channel,spend_eur,leads,qualified_leads,conversions,cac,customer_segment,product_id,units_sold,avg_unit_price,discount_pct,net_revenue_eur,fulfillment_lag_months,fulfillment_month,cash_lag_months,cash_month,cash_collected_eur,backlog_volume,sla_breach_rate
2020-08,CMP-0128,Product Launch,LATAM,Search,48217.78,6075,3434,175,275.5301714285714,Whale,SIM-1,175,55,0.2728928682873129,6998.406142734614,1,2020-09,1,2020-10,6298.565528461153,3598,0.1
2020-09,CMP-0129,Performance,Europe,Social,44734.7,33277,22337,2927,15.283464297915954,Whale,SIM-3,2927,55,0.2048958007119503,127999.84952238668,1,2020-10,1,2020-11,127999.84952238668,3651,0.12
2020-09,CMP-0130,Performance,Europe,Email,85022.9,10494,6523,570,149.16298245614033,Churn-Prone,SIM-5,570,45,0.09048564634906188,23329.043171146564,1,2020-10,2,2020-12,23329.043171146564,4748,0.04
2020-09,CMP-0131,Brand,Europe,Affiliate,63088.24,7153,3700,252,250.3501587301587,Whale,SIM-3,252,55,0.27663680819214437,10025.813838456877,1,2020-10,1,2020-11,10025.813838456877,2886,0.02
2020-09,CMP-0132,Product Launch,Europe,Search,97746.35,13024,9551,3219,30.365439577508546,Casual,SIM-2,3219,50,0.19603266220926452,129398.54301741888,1,2020-10,2,2020-12,129398.54301741888,3771,0.15
2020-09,CMP-0133,Performance,APAC,Social,95761.1,17586,15076,4327,22.13106078114167,Casual,SIM-3,4327,55,0.2647798923914765,174971.35730921448,1,2020-10,2,2020-12,174971.35730921448,3652,0.07
2020-09,CMP-0134,Brand,APAC,Email,37754.15,4865,4375,1401,26.94800142755175,Casual,SIM-2,1401,50,0.2797559241308832,50453.097514631634,1,2020-10,2,2020-12,50453.097514631634,3106,0.11
2020-09,CMP-0135,Brand,APAC,Affiliate,92971.26,16769,9726,1425,65.2429894736842,Churn-Prone,SIM-2,1425,50,0.11878850590014021,62786.31895461501,1,2020-10,2,2020-12,62786.31895461501,3551,0.14
2020-09,CMP-0136,Performance,APAC,Search,73411.04,32436,18766,4072,18.028251473477404,Churn-Prone,SIM-1,4072,55,0.10501142535029444,200441.64117854807,1,2020-10,2,2020-12,200441.64117854807,3380,0.1
2020-09,CMP-0137,Brand,North America,Social,81289.77,11184,8243,2204,36.882835753176046,Churn-Prone,SIM-4,2204,60,0.27572067551305507,95778.6978701536,1,2020-10,2,2020-12,95778.6978701536,4891,0.13
2020-09,CMP-0138,Product Launch,North America,Email,76158.05,39245,30297,7042,10.814832433967624,Casual,SIM-5,7042,45,0.2730516328682442,230362.6680603821,2,2020-11,2,2021-01,230362.6680603821,5993,0.08
2020-09,CMP-0139,Product Launch,North America,Affiliate,86694.6,37871,18414,7026,12.339111870196414,Churn-Prone,SIM-5,7026,45,0.07929146694573704,291100.41689576634,2,2020-11,2,2021-01,291100.41689576634,5492,0.04
2020-09,CMP-0140,Brand,North America,Search,16242.21,4985,4450,673,24.134041604754827,Whale,SIM-5,673,45,0.2459002825399273,22837.909943278304,2,2020-11,1,2020-12,22837.909943278304,5068,0.04
2020-09,CMP-0141,Product Launch,LATAM,Social,72640.4,27180,21213,3649,19.906933406412715,Whale,SIM-3,3649,55,0.08061416061471184,184516.1410354304,1,2020-10,1,2020-11,184516.1410354304,3298,0.1
2020-09,CMP-0142,Brand,LATAM,Email,15923.33,1722,1328,332,47.96183734939759,Churn-Prone,SIM-1,332,55,0.24713610027097188,13747.294809052053,1,2020-10,2,2020-12,13747.294809052053,3883,0.02
2020-09,CMP-0143,Performance,LATAM,Affiliate,68982.16,7513,5981,1336,51.63335329341318,Whale,SIM-4,1336,60,0.09210048310869771,72777.22527400679,1,2020-10,1,2020-11,72777.22527400679,4241,0.13
2020-09,CMP-0144,Brand,LATAM,Search,20100.78,2757,1317,319,63.01184952978056,Whale,SIM-1,319,55,0.27090345159215223,12791.99894181569,2,2020-11,1,2020-12,12791.99894181569,5717,0.05
2020-10,CMP-0145,Brand,Europe,Social,80853.7,55015,26163,9936,8.137449677938807,Whale,SIM-1,9936,55,0.23992091040224106,415368.0208833833,1,2020-11,1,2020-12,415368.0208833833,2716,0.07
2020-10,CMP-0146,Performance,Europe,Email,23945.88,2889,2413,965,24.814383419689122,Whale,SIM-2,965,50,0.1369540634514695,41641.9664384666,1,2020-11,1,2020-12,41641.9664384666,2939,0.04
2020-10,CMP-0147,Product Launch,Europe,Affiliate,38573.55,4187,3750,1075,35.88237209302326,Churn-Prone,SIM-2,1075,50,0.2922797160130537,38039.965264298364,1,2020-11,2,2021-01,38039.965264298364,3954,0.13
2020-10,CMP-0148,Performance,Europe,Search,32031.4,16179,9039,881,36.35800227014756,Churn-Prone,SIM-5,881,45,0.07111664755917928,36825.58050751634,1,2020-11,2,2021-01,36825.58050751634,2967,0.11
2020-10,CMP-0149,Performance,APAC,Social,31804.45,3422,2470,315,100.96650793650794,Casual,SIM-4,315,60,0.2480473637909053,14211.90482435189,1,2020-11,2,2021-01,14211.90482435189,3143,0.07
2020-10,CMP-0150,Brand,APAC,Email,48826.47,6409,4443,560,87.19012500000001,Churn-Prone,SIM-4,560,60,0.11914746322594859,29596.645235608128,1,2020-11,2,2021-01,29596.645235608128,4191,0.01
2020-10,CMP-0151,Product Launch,APAC,Affiliate,72985.28,21908,13290,2962,24.640540175557057,Casual,SIM-1,2962,55,0.272627690359293,118496.22296356758,1,2020-11,2,2021-01,118496.22296356758,4633,0.05
2020-10,CMP-0152,Product Launch,APAC,Search,21327.6,3158,2225,168,126.94999999999999,Casual,SIM-5,168,45,0.05160437702252228,7169.870909709732,2,2020-12,2,2021-02,7169.870909709732,5212,0.04
2020-10,CMP-0153,Performance,North America,Social,51355.6,11410,8040,526,97.63422053231939,Casual,SIM-4,526,60,0.26906838085088997,23068.20190034591,2,2020-12,2,2021-02,23068.20190034591,5478,0.08
2020-10,CMP-0154,Performance,North America,Email,59245.14,12784,8117,2651,22.348223311957753,Whale,SIM-1,2651,55,0.2237831020509652,113176.30480545902,2,2020-12,1,2021-01,113176.30480545902,5347,0.03
2020-10,CMP-0155,Performance,North America,Affiliate,24055.57,3200,1719,141,170.6068794326241,Whale,SIM-3,141,55,0.08511003558541676,7094.971674035093,2,2020-12,1,2021-01,7094.971674035093,5050,0.04
2020-10,CMP-0156,Product Launch,North America,Search,29151.66,6036,2425,610,47.78960655737705,Casual,SIM-4,610,60,0.23442399995851926,28020.081601518195,1,2020-11,2,2021-01,28020.081601518195,4505,0.06
2020-10,CMP-0157,Brand,LATAM,Social,38448.86,9820,7570,1716,22.406095571095573,Casual,SIM-1,1716,55,0.17828940125025572,77553.04631000086,2,2020-12,2,2021-02,77553.04631000086,5492,0.11
2020-10,CMP-0158,Performance,LATAM,Email,56960.34,6323,3191,320,178.0010625,Churn-Prone,SIM-4,320,60,0.22509985728147142,14878.082740195749,1,2020-11,2,2021-01,14878.082740195749,4479,0.1
2020-10,CMP-0159,Product Launch,LATAM,Affiliate,99147.16,11357,8847,2794,35.48574087329993,Whale,SIM-1,2794,55,0.2521849586749,114916.73740042812,1,2020-11,1,2020-12,114916.73740042812,3253,0.13
2020-10,CMP-0160,Performance,LATAM,Search,71132.47,7892,6524,1815,39.1914435261708,Churn-Prone,SIM-3,1815,55,0.07356372079169911,92481.50157196863,1,2020-11,2,2021-01,92481.50157196863,1239,0.05
2020-11,CMP-0161,Brand,Europe,Social,30745.8,3794,2185,355,86.60788732394366,Whale,SIM-5,355,45,0.24841689483477708,12006.540105014436,2,2021-01,1,2021-02,12006.540105014436,5419,0.05
2020-11,CMP-0162,Performance,Europe,Email,48193.81,17356,11584,2565,18.789009746588693,Casual,SIM-4,2565,60,0.16920496261272455,127859.35625390169,1,2020-12,2,2021-02,127859.35625390169,3994,0.06
2020-11,CMP-0163,Performance,Europe,Affiliate,28505.13,6513,4650,1056,26.99349431818182,Whale,SIM-3,1056,55,0.14006811418960297,49944.843927867856,1,2020-12,1,2021-01,44950.35953508107,4173,0.15
2020-11,CMP-0164,Brand,Europe,Search,82616.81,8751,5442,733,112.71051841746248,Casual,SIM-5,733,45,0.06135880304929704,30961.079881418937,2,2021-01,2,2021-03,30961.079881418937,5706,0.13
2020-11,CMP-0165,Brand,APAC,Social,79866.88,12713,9632,2717,29.395244755244757,Whale,SIM-3,2717,55,0.05557454249373854,141130.2182424482,1,2020-12,1,2021-01,141130.2182424482,3665,0.05
2020-11,CMP-0166,Product Launch,APAC,Email,59147.92,6350,5045,1570,37.67383439490446,Whale,SIM-4,1570,60,0.06470426401874464,88104.85832943425,1,2020-12,1,2021-01,88104.85832943425,2021,0.14
2020-11,CMP-0167,Product Launch,APAC,Affiliate,64354.43,19103,9738,2412,26.680941127694858,Casual,SIM-3,2412,55,0.18976078850544392,107486.3337968678,2,2021-01,2,2021-03,107486.3337968678,6270,0.11
2020-11,CMP-0168,Performance,APAC,Search,84881.42,9031,7660,732,115.95822404371584,Churn-Prone,SIM-4,732,60,0.251341012541863,32881.10272916138,2,2021-01,2,2021-03,32881.10272916138,5278,0.14
2020-11,CMP-0169,Product Launch,North America,Social,59492.32,8447,6877,1979,30.061808994441638,Whale,SIM-4,1979,60,0.2179947038825753,92855.308860983,2,2021-01,1,2021-02,92855.308860983,5394,0.14
2020-11,CMP-0170,Performance,North America,Email,83369.95,13514,7448,1702,48.98351938895417,Casual,SIM-3,1702,55,0.21735539816475696,73263.36117779711,2,2021-01,2,2021-03,73263.36117779711,5759,0.06
2020-11,CMP-0171,Product Launch,North America,Affiliate,86863.19,11615,9032,1676,51.82767899761337,Churn-Prone,SIM-1,1676,55,0.16759972424185626,76730.65741938568,1,2020-12,2,2021-02,69057.59167744711,4949,0.02
2020-11,CMP-0172,Performance,North America,Search,95964.5,14434,9700,1251,76.71023181454837,Churn-Prone,SIM-4,1251,60,0.10617155334129634,67090.76320620229,1,2020-12,2,2021-02,67090.76320620229,3522,0.03
2020-11,CMP-0173,Performance,LATAM,Social,99265.9,54849,27025,1440,68.93465277777777,Churn-Prone,SIM-2,1440,50,0.23055024571149302,55400.3823087725,1,2020-12,2,2021-02,55400.3823087725,4052,0.09
2020-11,CMP-0174,Brand,LATAM,Email,18516.98,2700,1109,415,44.61922891566265,Whale,SIM-1,415,55,0.2614731019020474,16856.87644908577,1,2020-12,1,2021-01,16856.87644908577,3514,0.11
2020-11,CMP-0175,Brand,LATAM,Affiliate,78683.85,13269,11129,1081,72.78802035152637,Whale,SIM-3,1081,55,0.2206802887823252,46334.45343044686,1,2020-12,1,2021-01,46334.45343044686,3290,0.08
2020-11,CMP-0176,Brand,LATAM,Search,95932.74,10017,7363,951,100.87564668769717,Casual,SIM-5,951,45,0.17374994539327931,35359.37108689461,1,2020-12,2,2021-02,35359.37108689461,3586,0.07
2020-12,CMP-0177,Brand,Europe,Social,12548.79,1949,1344,435,28.84779310344828,Whale,SIM-2,435,50,0.06532382128251697,20329.206887105254,2,2021-02,1,2021-03,20329.206887105254,5730,0.08
2020-12,CMP-0178,Product Launch,Europe,Email,63026.73,30871,15673,3418,18.43965184318315,Churn-Prone,SIM-3,3418,55,0.1804262585333542,154071.66765831472,1,2021-01,2,2021-03,154071.66765831472,263,0.05
2020-12,CMP-0179,Product Launch,Europe,Affiliate,39955.9,9061,6376,772,51.75634715025907,Churn-Prone,SIM-3,772,55,0.255288478297018,31620.451211508618,1,2021-01,2,2021-03,31620.451211508618,1797,0.09
2020-12,CMP-0180,Performance,Europe,Search,60086.27,7502,5623,1142,52.614947460595445,Whale,SIM-1,1142,55,0.11031128392867233,55881.34825644009,1,2021-01,1,2021-02,55881.34825644009,4189,0.14
2020-12,CMP-0181,Brand,APAC,Social,35650.02,4006,2122,756,47.15611111111111,Churn-Prone,SIM-3,756,55,0.1276897302091366,36270.661017904094,1,2021-01,2,2021-03,36270.661017904094,3197,0.08
2020-12,CMP-0182,Brand,APAC,Email,63511.9,16170,7063,895,70.96301675977654,Casual,SIM-1,895,55,0.17066531327790013,40823.99995389536,1,2021-01,2,2021-03,40823.99995389536,3636,0.03
2020-12,CMP-0183,Performance,APAC,Affiliate,52280.72,6552,3432,270,193.6322962962963,Whale,SIM-4,270,60,0.28032853890528275,11658.67766973442,1,2021-01,1,2021-02,11658.67766973442,4027,0.02
2020-12,CMP-0184,Performance,APAC,Search,74818.27,10236,7052,2101,35.6107900999524,Churn-Prone,SIM-2,2101,50,0.14173901587585214,90160.31638224173,2,2021-02,2,2021-04,90160.31638224173,5291,0.07
2020-12,CMP-0185,Product Launch,North America,Social,72952.57,8991,4736,876,83.2791894977169,Churn-Prone,SIM-3,876,55,0.2952482960138626,33954.9370980521,1,2021-01,2,2021-03,33954.9370980521,3948,0.1
2020-12,CMP-0186,Brand,North America,Email,46124.21,7371,4849,1557,29.623770070648682,Whale,SIM-2,1557,50,0.23960340809979608,59196.874679430875,1,2021-01,1,2021-02,59196.874679430875,4057,0.05
2020-12,CMP-0187,Product Launch,North America,Affiliate,11178.1,1160,912,325,34.39415384615385,Whale,SIM-3,325,55,0.13545807499387746,15453.68690948444,1,2021-01,1,2021-02,15453.68690948444,4612,0.05
2020-12,CMP-0188,Product Launch,North America,Search,20656.4,5251,3753,1027,20.113339824732233,Whale,SIM-4,1027,60,0.18063376427200595,50489.347445559,2,2021-02,1,2021-03,50489.347445559,5620,0.14
2020-12,CMP-0189,Brand,LATAM,Social,78263.55,77645,54888,14883,5.258586978431768,Casual,SIM-4,14883,60,0.14792038893047432,760890.0510928651,1,2021-01,2,2021-03,760890.0510928651,3200,0.14
2020-12,CMP-0190,Performance,LATAM,Email,74610.39,8445,3958,1124,66.37935053380782,Whale,SIM-4,1124,60,0.06822358180805622,62839.00164286469,1,2021-01,1,2021-02,62839.00164286469,3923,0.03
2020-12,CMP-0191,Brand,LATAM,Affiliate,95941.34,25484,13005,744,128.9534139784946,Casual,SIM-5,744,45,0.05533296632500358,31627.45228743888,2,2021-02,2,2021-04,31627.45228743888,5850,0.11
2020-12,CMP-0192,Product Launch,LATAM,Search,48977.54,19553,15720,1810,27.059414364640883,Churn-Prone,SIM-5,1810,45,0.2730147987990999,59212.944637813314,1,2021-01,2,2021-03,59212.944637813314,3615,0.06
2021-01,CMP-0193,Brand,Europe,Social,49897.02,11376,8980,521,95.77163147792706,Casual,SIM-4,521,60,0.15914064913359727,26285.263308083748,1,2021-02,2,2021-04,26285.263308083748,2733,0.09
2021-01,CMP-0194,Performance,Europe,Email,67007.58,19493,14653,2437,27.495929421419778,Churn-Prone,SIM-4,2437,60,0.09215418617133027,132745.2148980281,1,2021-02,2,2021-04,132745.2148980281,3413,0.13
2021-01,CMP-0195,Brand,Europe,Affiliate,43839.1,30855,19528,3304,13.268492736077482,Whale,SIM-5,3304,45,0.2285851896268078,114693.9540062862,1,2021-02,1,2021-03,114693.9540062862,1199,0.05
2021-01,CMP-0196,Performance,Europe,Search,74259.29,11718,6898,1379,53.850101522842635,Casual,SIM-3,1379,55,0.20047442185738962,60640.01747422628,1,2021-02,2,2021-04,60640.01747422628,3183,0.09
2021-01,CMP-0197,Performance,APAC,Social,97415.49,18756,15507,3073,31.700452326716565,Whale,SIM-3,3073,55,0.2813252649507424,121466.81034435028,1,2021-02,1,2021-03,121466.81034435028,3414,0.15
2021-01,CMP-0198,Brand,APAC,Email,66965.31,7876,3158,985,67.98508629441623,Churn-Prone,SIM-4,985,60,0.2584423495432085,43826.05714199638,1,2021-02,2,2021-04,43826.05714199638,3347,0.04
2021-01,CMP-0199,Product Launch,APAC,Affiliate,30805.51,9850,7532,1422,21.663509142053446,Whale,SIM-5,1422,45,0.07103275194912288,59444.61420277563,1,2021-02,1,2021-03,59444.61420277563,4527,0.01
2021-01,CMP-0200,Performance,APAC,Search,36540.64,29493,14872,5409,6.755525975226474,Whale,SIM-3,5409,55,0.23340525010623864,228058.10511964452,1,2021-02,1,2021-03,228058.10511964452,2643,0.12
2021-01,CMP-0201,Product Launch,North America,Social,58935.85,36352,22908,2568,22.950097352024923,Churn-Prone,SIM-1,2568,55,0.2845997380972842,101043.13299113957,1,2021-02,2,2021-04,101043.13299113957,3890,0.13
2021-01,CMP-0202,Product Launch,North America,Email,28870.17,17071,10463,878,32.88174259681093,Casual,SIM-2,878,50,0.17545196968231047,36197.65853094657,1,2021-02,2,2021-04,36197.65853094657,3736,0.14
2021-01,CMP-0203,Brand,North America,Affiliate,65592.27,26749,13232,3049,21.512715644473598,Whale,SIM-3,3049,55,0.1193469768253405,147681.10872127453,1,2021-02,1,2021-03,147681.10872127453,3556,0.14
2021-01,CMP-0204,Performance,North America,Search,35142.4,4064,2449,557,63.092280071813285,Casual,SIM-3,557,55,0.09773277703771048,27640.95637544974,1,2021-02,2,2021-04,27640.95637544974,3260,0.11
2021-01,CMP-0205,Performance,LATAM,Social,78358.44,9879,8449,868,90.2747004608295,Casual,SIM-4,868,60,0.1848863133714863,42451.120799612996,2,2021-03,2,2021-05,42451.120799612996,5054,0.14
2021-01,CMP-0206,Product Launch,LATAM,Email,38822.62,6882,4308,318,122.08371069182391,Casual,SIM-4,318,60,0.20927296636728981,15087.071801712109,1,2021-02,2,2021-04,15087.071801712109,3834,0.15
2021-01,CMP-0207,Brand,LATAM,Affiliate,32190.55,6579,3171,1015,31.714827586206894,Churn-Prone,SIM-3,1015,55,0.212528068280188,43960.620588258505,2,2021-03,2,2021-05,43960.620588258505,5748,0.05
2021-01,CMP-0208,Brand,LATAM,Search,83932.4,18832,10810,1568,53.52831632653061,Whale,SIM-1,1568,55,0.2112078120357213,68025.4382900394,1,2021-02,1,2021-03,68025.4382900394,2617,0.13
2021-02,CMP-0209,Performance,Europe,Social,14915.89,14489,6679,1744,8.552689220183487,Churn-Prone,SIM-4,1744,60,0.13466792723946086,90548.34809366282,1,2021-03,2,2021-05,90548.34809366282,3388,0.02
2021-02,CMP-0210,Product Launch,Europe,Email,17745.67,2185,1620,521,34.06078694817658,Whale,SIM-5,521,45,0.28969910547145106,16653.00447222183,1,2021-03,1,2021-04,16653.00447222183,3491,0.02
2021-02,CMP-0211,Performance,Europe,Affiliate,24729.22,4959,2372,278,88.95402877697842,Casual,SIM-1,278,55,0.15167089672815515,12970.951989026507,1,2021-03,2,2021-05,12970.951989026507,4785,0.14
2021-02,CMP-0212,Product Launch,Europe,Search,61972.62,9175,5794,619,100.11731825525041,Casual,SIM-3,619,55,0.1371212640126721,29376.70656668858,1,2021-03,2,2021-05,29376.70656668858,3361,0.13
2021-02,CMP-0213,Brand,APAC,Social,27097.2,3388,2835,832,32.56875,Churn-Prone,SIM-1,832,55,0.2737482288044212,33233.28104990969,1,2021-03,2,2021-05,33233.28104990969,3044,0.13
2021-02,CMP-0214,Performance,APAC,Email,80940.05,38611,23134,3698,21.8875202812331,Churn-Prone,SIM-1,3698,55,0.0923099999343742,184615.06911334765,1,2021-03,2,2021-05,184615.06911334765,4470,0.03
2021-02,CMP-0215,Brand,APAC,Affiliate,83911.87,11439,9975,3651,22.983256642015885,Whale,SIM-3,3651,55,0.2926921146825965,142030.95991116122,1,2021-03,1,2021-04,142030.95991116122,3314,0.03
2021-02,CMP-0216,Product Launch,APAC,Search,53113.66,7089,5094,848,62.63403301886793,Casual,SIM-3,848,55,0.1322335568202963,40472.62690990138,1,2021-03,2,2021-05,40472.62690990138,4660,0.02
2021-02,CMP-0217,Product Launch,North America,Social,75398.38,11197,9013,3244,23.242410604192358,Casual,SIM-1,3244,55,0.193355857247413,143921.44794991656,1,2021-03,2,2021-05,143921.44794991656,3731,0.02
2021-02,CMP-0218,Performance,North America,Email,96835.65,14827,10453,537,180.32709497206702,Whale,SIM-3,537,55,0.2338616177159919,22627.897120758178,2,2021-04,1,2021-05,22627.897120758178,5426,0.13
2021-02,CMP-0219,Product Launch,North America,Affiliate,59518.69,28921,14394,987,60.30262411347518,Whale,SIM-4,987,60,0.23061898503490053,45562.74370623319,1,2021-03,1,2021-04,45562.74370623319,4253,0.02
2021-02,CMP-0220,Product Launch,North America,Search,65347.91,7163,3002,538,121.46451672862455,Casual,SIM-3,538,55,0.2757651244210789,21430.109968380275,1,2021-03,2,2021-05,21430.109968380275,3197,0.1
2021-02,CMP-0221,Performance,LATAM,Social,84111.94,22857,12049,1200,70.09328333333333,Churn-Prone,SIM-4,1200,60,0.12430532464117634,63050.0166258353,1,2021-03,2,2021-05,63050.0166258353,3453,0.03
2021-02,CMP-0222,Performance,LATAM,Email,23932.69,3660,3212,368,65.03448369565217,Churn-Prone,SIM-3,368,55,0.0659041248032224,18906.10051398278,1,2021-03,2,2021-05,18906.10051398278,2559,0.08
2021-02,CMP-0223,Brand,LATAM,Affiliate,16756.16,5205,2903,288,58.18111111111111,Whale,SIM-4,288,60,0.054637306818015915,16335.867338184686,1,2021-03,1,2021-04,16335.867338184686,4545,0.14
2021-02,CMP-0224,Performance,LATAM,Search,26785.09,5780,2421,857,31.25448074679113,Casual,SIM-4,857,60,0.23522433652736757,39324.76461576275,1,2021-03,2,2021-05,39324.76461576275,4361,0.06
2021-03,CMP-0225,Brand,Europe,Social,54482.28,10264,4889,1211,44.98949628406276,Casual,SIM-5,1211,45,0.10637440663014384,48698.12671069031,1,2021-04,2,2021-06,48698.12671069031,3716,0.14
2021-03,CMP-0226,Product Launch,Europe,Email,24427.86,2778,2391,584,41.828527397260274,Casual,SIM-3,584,55,0.2593671732436652,23789.126395413474,1,2021-04,2,2021-06,23789.126395413474,4253,0.1
2021-03,CMP-0227,Product Launch,Europe,Affiliate,94719.23,27021,18077,911,103.97281009879254,Churn-Prone,SIM-1,911,55,0.22698761696372088,38731.78545203277,1,2021-04,2,2021-06,38731.78545203277,2499,0.11
2021-03,CMP-0228,Product Launch,Europe,Search,13087.29,2072,941,221,59.21850678733032,Churn-Prone,SIM-5,221,45,0.24503324378393737,7508.144390568744,1,2021-04,2,2021-06,7508.144390568744,4070,0.07
2021-03,CMP-0229,Brand,APAC,Social,98958.72,11428,9102,1450,68.24739310344827,Whale,SIM-2,1450,50,0.18603494543066856,59012.46645627653,1,2021-04,1,2021-05,59012.46645627653,2474,0.02
2021-03,CMP-0230,Product Launch,APAC,Email,76785.74,8614,7506,1339,57.345586258401795,Whale,SIM-4,1339,60,0.06135663241415569,75410.60815184674,1,2021-04,1,2021-05,75410.60815184674,4298,0.07
2021-03,CMP-0231,Performance,APAC,Affiliate,15431.3,4020,2664,644,23.961645962732916,Churn-Prone,SIM-3,644,55,0.0677955370181353,33018.68207881765,1,2021-04,2,2021-06,33018.68207881765,4692,0.03
