Date,Entity,Department,Account Group,Product,Currency,Revenue,COGS,Gross Profit,OPEX_HR,OPEX_Marketing,OPEX_Ops,Depreciation,EBITDA,Interest,Tax,Net Profit,Budgeted Revenue,Budgeted OPEX
2020-05-01,SummonStorm BR,Marketing,Revenue,Summon Siege,EUR,1498919.24,485096.95,1013822.29,151040.88,135746.66,115632.5,15618.41,611402.25,10112.98,90193.39,511095.88,1502807.4959877396,405917.6099851577
2020-05-01,SummonStorm BR,LiveOps,Revenue,Summon Siege,EUR,1415669.91,443824.08,971845.8299999998,204722.07,138699.29,70130.74,17775.08,558293.7299999997,10826.53,82120.08,465347.1199999997,1494906.8787199345,417354.2820265907
2020-05-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,1517889.11,518832.87,999056.2400000001,163826.58,131797.89,93628.9,17102.68,609802.8700000001,13267.03,89480.38,507055.4600000001,1627516.7795065516,396229.46109845146
2020-05-01,SummonStorm BR,Infrastructure,Revenue,Summon Siege,EUR,1559279.88,452914.14,1106365.7399999998,190033.59,185475.21,72609.57,21022.75,658247.3699999999,6905.27,97701.31,553640.7899999998,1666020.0350179954,452324.42264368065
2020-06-01,Tapstorm SG,R&D,Revenue,Summon Siege,EUR,1492693.62,464336.25,1028357.3700000001,233556.76,92003.6,95066.52,14360.86,607730.4900000001,11692.83,89405.65,506632.0100000001,1570364.7926431505,425240.815193865
2020-06-01,Tapstorm SG,H.R.,Revenue,Idle Bureaucracy,EUR,999424.78,373439.57,625985.21,203321.98,146194.76,42713.37,15492.0,233755.09999999998,5314.58,34266.08,194174.44,1058179.6126555568,400232.71565379517
2020-06-01,Tapstorm SG,Marketing,Revenue,Summon Siege,EUR,1823604.25,693225.6,1130378.65,179037.29,71011.43,68544.63,24002.49,811785.2999999999,10537.82,120187.12,681060.36,1790048.7069777555,325808.16052458883
2020-06-01,Tapstorm SG,LiveOps,Revenue,Idle Bureaucracy,EUR,1914027.41,663445.17,1250582.2399999998,190040.64,99431.69,86476.0,18542.55,874633.9099999997,5048.53,130437.81,739147.5699999996,2068321.9162435571,380872.6957224178
2020-06-01,Tapstorm SG,BI & Analytics,Revenue,Summon Siege,EUR,1731509.61,470705.13,1260804.48,108786.43,85332.96,86384.47,21871.4,980300.6200000001,9739.47,145584.17,824976.9800000001,1711978.2074076438,283561.8377864186
2020-06-01,Tapstorm SG,Infrastructure,Revenue,Idle Bureaucracy,EUR,1848248.04,655563.65,1192684.3900000001,141102.53,111828.12,38096.85,21270.87,901656.8900000001,9222.25,133865.2,758569.4400000002,1824788.4880245167,297878.03038206405
2020-06-01,TapForge CN,R&D,Revenue,Idle Bureaucracy,EUR,1950227.94,455199.55,1495028.39,201255.54,145412.37,104450.02,26072.55,1043910.46,9731.43,155126.85,879052.1799999999,2088402.60940609,457663.3551810478
2020-06-01,TapForge CN,Human Resources,Revenue,Summon Siege,EUR,1571636.75,379028.87,1192607.88,171827.98,103471.56,80967.7,16562.28,836340.6399999999,9607.25,124010.01,702723.3799999999,1713211.7571180626,359714.80770320183
2020-06-01,TapForge CN,Marketing,Revenue,Petty Kingdoms,EUR,1523590.56,317386.12,1206204.44,130044.98,124180.28,89050.7,19332.1,862928.48,13257.6,127450.63,722220.25,1565244.6182875254,351408.5220571711
2020-06-01,TapForge CN,LiveOps,Revenue,Idle Bureaucracy,EUR,1458123.11,332350.37,1125772.7400000002,156538.3,139328.04,85531.38,16746.43,744375.0200000001,13219.26,109673.36,621482.4000000001,1423962.8847887302,386151.7786805971
2020-06-01,TapForge CN,BI & Analytics,Revenue,Summon Siege,EUR,1761020.32,684901.03,1076119.29,192392.05,119073.37,120068.15,24814.83,644585.72,10922.86,95049.43,538613.4299999999,1823697.6077931547,438191.85889943695
2020-06-01,TapForge CN,Infrastructure,Revenue,Summon Siege,EUR,1856109.09,451285.14,1404823.9500000002,152760.17,168933.78,64567.43,21483.14,1018562.5700000002,13015.43,150832.07,854715.0700000001,1981132.5568266918,390882.80993480334
2020-06-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,1984113.38,745437.57,1238675.81,191338.36,69456.44,61325.55,25234.6,916555.46,11709.85,135726.84,769118.77,2111776.731292808,326674.00474496
2020-06-01,WhaleCare PH,H.R.,Revenue,Idle Bureaucracy,EUR,1912712.04,695398.68,1217313.3599999999,183012.5,89139.77,54439.55,11781.3,890721.5399999998,7344.51,132506.55,750870.4799999997,1945809.6921391995,333920.66272323445
2020-06-01,WhaleCare PH,Marketing,Revenue,Idle Bureaucracy,EUR,1308311.48,321130.19,987181.29,146922.76,125090.81,65997.68,25448.32,649170.04,14601.93,95185.22,539382.89,1333855.092762387,344483.89823048736
2020-06-01,WhaleCare PH,LiveOps,Revenue,Petty Kingdoms,EUR,1402550.58,426117.81,976432.77,168643.89,119401.94,56865.12,12336.02,631521.82,14336.15,92577.85,524607.82,1444683.7352101891,347174.8451891606
2020-06-01,WhaleCare PH,BI & Analytics,Revenue,Petty Kingdoms,EUR,1915281.85,694475.74,1220806.11,194097.73,112419.43,87841.69,19055.52,826447.2600000002,11659.22,122218.21,692569.8300000003,1848655.1782911124,396819.41477870697
2020-06-01,WhaleCare PH,Infrastructure,Revenue,Idle Bureaucracy,EUR,1470498.11,377880.63,1092617.48,204272.52,101476.6,41757.94,21984.19,745110.4199999999,14543.55,109585.03,620981.8399999999,1457107.166172895,353666.6847837663
2020-06-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1205253.78,284716.94,920536.8400000001,174384.17,90924.01,91020.75,29233.13,564207.91,10666.85,83031.16,470509.9,1164313.1633332064,358939.4393997025
2020-06-01,SummonStorm BR,Human Resources,Revenue,Idle Bureaucracy,EUR,1632142.42,640755.24,991387.1799999999,214935.37,117745.67,68420.73,20318.44,590285.4099999999,11415.88,86830.43,492039.0999999999,1697822.7248051357,406310.5931129673
2020-06-01,SummonStorm BR,Marketing,Revenue,Idle Bureaucracy,EUR,1514658.02,372024.18,1142633.84,181014.79,134989.11,54072.48,25747.1,772557.4600000001,9097.29,114519.03,648941.14,1643409.205306037,373210.5851469131
2020-06-01,SummonStorm BR,LiveOps,Revenue,Summon Siege,EUR,1292128.44,460133.53,831994.9099999999,200072.54,103186.56,116391.46,15859.03,412344.3499999998,10718.43,60243.89,341382.0299999998,1315083.2978953735,423477.5335446386
2020-06-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,1143720.47,397299.61,746420.86,187745.52,109376.77,89070.76,26122.92,360227.80999999994,14870.19,51803.64,293553.9799999999,1180324.799772568,390356.81232248823
2020-06-01,SummonStorm BR,Infrastructure,Revenue,Summon Siege,EUR,1089059.11,347295.8,741763.31,187859.59,119937.49,88290.84,16138.48,345675.39000000013,5693.14,50997.34,288984.91000000015,1151832.1121008524,398218.2603622315
2020-07-01,Tapstorm SG,R&D,Revenue,Petty Kingdoms,EUR,1670694.92,425746.75,1244948.17,220709.92,86976.62,65774.03,17067.18,871487.5999999999,9407.39,129312.03,732768.1799999998,1717238.7573770063,378811.2488676862
2020-07-01,Tapstorm SG,HR Dept.,Revenue,Summon Siege,EUR,1033231.31,388511.32,644719.99,191565.66,183535.68,56547.93,13832.66,213070.71999999997,12084.99,30147.86,170837.87,1094809.3920769999,439569.0842562721
2020-07-01,Tapstorm SG,Marketing,Revenue,Summon Siege,EUR,1288496.44,402602.78,885893.6599999999,178605.77,90279.23,92588.27,15425.2,524420.3899999999,10243.83,77126.48,437050.0799999999,1311116.8202072207,365369.97508611536
2020-07-01,Tapstorm SG,LiveOps,Revenue,Summon Siege,EUR,1870827.95,622952.68,1247875.27,166652.27,77785.68,81459.94,23900.39,921977.3800000001,10225.56,136762.77,774989.05,1952279.7826503315,332738.46508995525
2020-07-01,Tapstorm SG,BI & Analytics,Revenue,Petty Kingdoms,EUR,1557614.73,351308.63,1206306.1,172272.09,135112.08,91647.92,14647.03,807274.0100000001,7330.76,119991.49,679951.7600000001,1563877.059463038,401277.781940345
2020-07-01,Tapstorm SG,Infrastructure,Revenue,Summon Siege,EUR,1652397.4,461673.73,1190723.67,233893.58,86056.41,96726.47,20156.33,774047.21,10753.92,114493.99,648799.2999999999,1780811.3879709658,421674.1342412461
2020-07-01,TapForge CN,R&D,Revenue,Petty Kingdoms,EUR,1524548.81,420965.52,1103583.29,177527.76,137053.23,91991.88,17464.38,697010.42,9290.94,103157.92,584561.56,1540475.8122985023,412377.6347653556
2020-07-01,TapForge CN,HR Dept.,Revenue,Summon Siege,EUR,1230459.61,331264.27,899195.3400000001,181263.4,125114.92,75497.07,20987.89,517319.95,17394.63,74988.8,424936.52,1310096.7649014916,386425.1795734113
2020-07-01,TapForge CN,Marketing,Revenue,Petty Kingdoms,EUR,1503105.79,420467.7,1082638.09,147204.09,108848.61,60153.73,22538.79,766431.6600000001,10161.97,113440.45,642829.2400000002,1525464.0102621105,321303.14162221516
2020-07-01,TapForge CN,LiveOps,Revenue,Summon Siege,EUR,907360.03,261231.07,646128.96,187082.49,96201.54,90802.25,13587.51,272042.68,7100.45,39741.33,225200.89999999997,870341.9584243436,379712.0656965738
2020-07-01,TapForge CN,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1435967.14,303897.69,1132069.45,217268.15,103090.53,71781.38,18163.88,739929.3899999999,7879.73,109807.45,622242.21,1385933.5526368907,396557.7947721882
2020-07-01,TapForge CN,Infrastructure,Revenue,Petty Kingdoms,EUR,1551124.87,468260.44,1082864.4300000002,141642.53,147373.06,89990.54,31443.41,703858.3,6868.08,104548.53,592441.6900000001,1679853.7037159484,383692.6892690019
2020-07-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,1089936.39,298154.14,791782.2499999999,174380.86,156234.28,73667.0,24393.22,387500.10999999987,12286.6,56282.03,318931.47999999986,1037243.076979274,408417.3743989099
2020-07-01,WhaleCare PH,H.R.,Revenue,Summon Siege,EUR,722687.31,147311.46,575375.8500000001,201577.51,96106.79,82176.91,14406.84,195514.6400000001,7017.68,28274.54,160222.4200000001,745953.449861306,384814.8015042665
2020-07-01,WhaleCare PH,Marketing,Revenue,Summon Siege,EUR,1858971.45,408260.83,1450710.6199999999,176036.76,84208.2,79198.23,25841.09,1111267.43,7411.28,165578.42,938277.7299999999,1898758.4943268416,342385.338285603
2020-07-01,WhaleCare PH,LiveOps,Revenue,Petty Kingdoms,EUR,1015931.58,296539.61,719391.97,187122.25,126212.82,102846.53,14395.89,303210.37,5202.59,44701.17,253306.61,1093275.199839491,420571.5153754301
2020-07-01,WhaleCare PH,BI & Analytics,Revenue,Petty Kingdoms,EUR,2147192.46,712590.45,1434602.01,164857.13,128296.31,95989.99,16797.53,1045458.5799999998,10505.19,155243.01,879710.3799999999,2206801.1063886387,394833.38821440865
2020-07-01,WhaleCare PH,Infrastructure,Revenue,Petty Kingdoms,EUR,1296685.39,392175.21,904510.1799999999,174275.43,122701.29,84739.23,17725.9,522794.23,7592.52,77280.26,437921.44999999995,1289528.123880629,388664.1669872705
2020-07-01,SummonStorm BR,R&D,Revenue,Summon Siege,EUR,1860124.17,618071.13,1242053.04,163577.64,106457.71,71278.93,21412.72,900738.76,7876.44,133929.35,758932.9700000001,1980392.1710828845,347808.35152870876
2020-07-01,SummonStorm BR,Human Resources,Revenue,Petty Kingdoms,EUR,1272961.47,413626.82,859334.6499999999,148685.27,104926.13,85623.59,15371.9,520099.6599999999,11925.06,76226.19,431948.4099999999,1310571.5239627478,346071.9306308395
2020-07-01,SummonStorm BR,Marketing,Revenue,Petty Kingdoms,EUR,1306944.53,517542.28,789402.25,203196.0,163668.56,115985.43,23729.01,306552.26,11780.29,44215.8,250556.17000000004,1370294.472237089,487302.56090568565
2020-07-01,SummonStorm BR,LiveOps,Revenue,Petty Kingdoms,EUR,1248237.1,481341.11,766895.9900000001,165130.59,81561.07,45245.4,10260.58,474958.9300000001,11738.33,69483.09,393737.5100000001,1230891.4808913413,297158.6089878402
2020-07-01,SummonStorm BR,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1433623.91,541028.13,892595.7799999999,173079.67,79783.4,98260.0,21520.63,541472.7099999998,10797.7,79601.25,451073.7599999999,1543980.193915633,355872.38742932037
2020-07-01,SummonStorm BR,Infrastructure,Revenue,Petty Kingdoms,EUR,1584773.99,556268.96,1028505.03,210343.29,115798.71,97771.98,23672.25,604591.05,6883.59,89656.12,508051.3400000001,1635096.963237656,429668.3306073712
2020-08-01,Tapstorm SG,R&D,Revenue,Idle Bureaucracy,EUR,1619906.39,588928.41,1030977.9799999999,163716.08,120914.37,50161.28,22472.22,696186.2499999999,12170.84,102602.31,581413.0999999999,1670667.097610798,340152.85976923286
2020-08-01,Tapstorm SG,HR,Revenue,Petty Kingdoms,EUR,2280504.93,591813.13,1688691.8000000003,225284.38,138706.47,86573.04,24501.14,1238127.9100000004,8132.87,184499.26,1045495.7800000003,2324367.297883902,456281.02499494114
2020-08-01,Tapstorm SG,Marketing,Revenue,Petty Kingdoms,EUR,1437293.02,517445.89,919847.13,158736.99,127819.88,51989.84,23599.19,581300.42,14339.51,85044.14,481916.77,1405965.3647975135,345341.65722996846
2020-08-01,Tapstorm SG,LiveOps,Revenue,Petty Kingdoms,EUR,1317065.13,409403.51,907661.6199999999,143753.59,86810.75,70916.21,15898.28,606181.07,7548.44,89794.89,508837.74,1393864.0416139814,303339.36905850435
2020-08-01,Tapstorm SG,BI & Analytics,Revenue,Petty Kingdoms,EUR,1567405.42,436216.98,1131188.44,203314.77,170432.77,64981.89,25832.74,692459.0099999999,8281.01,102626.7,581551.2999999999,1510898.2539302066,442901.6427811613
2020-08-01,Tapstorm SG,Infrastructure,Revenue,Petty Kingdoms,EUR,2267459.79,744781.42,1522678.37,183161.23,99361.88,117226.31,29433.07,1122928.9500000002,14892.79,166205.42,941830.7400000001,2427878.8287252705,406184.0805225214
2020-08-01,TapForge CN,R&D,Revenue,Summon Siege,EUR,1733508.32,519447.74,1214060.58,166220.36,153477.06,67014.69,24739.13,827348.4700000002,12046.1,122295.36,693007.0100000002,1781336.435953012,389999.5763287997
2020-08-01,TapForge CN,H.R.,Revenue,Idle Bureaucracy,EUR,1441902.16,383024.8,1058877.3599999999,158918.48,115942.71,89601.19,13172.69,694414.98,10569.54,102576.82,581268.6199999999,1460916.8236910778,370327.51709928963
2020-08-01,TapForge CN,Marketing,Revenue,Petty Kingdoms,EUR,1866310.11,417432.43,1448877.6800000002,194552.44,154422.28,73915.52,25993.21,1025987.4400000002,4187.91,153269.93,868529.6000000001,1937538.589578804,427156.9658673206
2020-08-01,TapForge CN,LiveOps,Revenue,Petty Kingdoms,EUR,1164114.77,310704.86,853409.91,166805.58,143143.17,42080.7,20851.49,501380.46,13098.89,73242.24,415039.33,1252925.126569169,356737.03218735656
2020-08-01,TapForge CN,BI & Analytics,Revenue,Summon Siege,EUR,1654080.03,482391.56,1171688.47,166682.48,86657.61,78967.12,21028.43,839381.26,8864.64,124577.49,705939.13,1694554.0001672537,339799.09882182186
2020-08-01,TapForge CN,Infrastructure,Revenue,Idle Bureaucracy,EUR,1362871.12,481233.31,881637.81,188869.46,87064.13,87906.19,17132.81,517798.0300000001,11060.45,76010.64,430726.94000000006,1308824.697347698,369022.03751710255
2020-08-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,1469953.78,370929.81,1099023.97,174908.16,130650.67,75577.74,15798.59,717887.3999999999,7231.51,106598.38,604057.5099999999,1563898.1429550077,388375.6028534393
2020-08-01,WhaleCare PH,HR Dept.,Revenue,Petty Kingdoms,EUR,1418662.92,302279.09,1116383.8299999998,166848.05,119579.41,82032.89,14344.87,747923.4799999997,4711.5,111481.8,631730.1799999997,1539213.8042559114,371920.3888978964
2020-08-01,WhaleCare PH,Marketing,Revenue,Idle Bureaucracy,EUR,1520097.22,588831.69,931265.53,192898.48,116713.52,67919.75,24423.03,553733.78,7242.46,81973.7,464517.62000000005,1667842.405888843,383723.14701943274
2020-08-01,WhaleCare PH,LiveOps,Revenue,Idle Bureaucracy,EUR,1123713.17,269263.62,854449.5499999999,146671.07,192443.73,81599.87,21739.53,433734.88,7574.74,63924.02,362236.12,1093021.2195055268,425241.7727336377
2020-08-01,WhaleCare PH,BI & Analytics,Revenue,Summon Siege,EUR,1279622.53,473618.0,806004.53,159743.69,150525.04,133263.65,18522.29,362472.15,10456.95,52802.28,299212.92000000004,1351505.664190993,447290.9946690269
2020-08-01,WhaleCare PH,Infrastructure,Revenue,Petty Kingdoms,EUR,1525843.16,445027.61,1080815.5499999998,148341.49,118260.48,71032.4,30050.05,743181.1799999998,15309.59,109180.74,618690.8499999999,1574387.5250770808,341082.8107581146
2020-08-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1506238.11,544174.79,962063.3200000001,161799.93,100582.78,78822.36,16857.58,620858.2500000001,11807.43,91357.62,517693.20000000007,1489357.8881322574,345480.9547167269
2020-08-01,SummonStorm BR,H.R.,Revenue,Summon Siege,EUR,1214001.42,426539.76,787461.6599999999,143846.8,122849.81,72790.53,22557.08,447974.5199999999,10952.42,65553.31,371468.7899999999,1293884.9853747066,344439.26225803496
2020-08-01,SummonStorm BR,Marketing,Revenue,Petty Kingdoms,EUR,1764932.93,543141.09,1221791.8399999999,178054.07,90796.6,79892.05,25191.94,873049.1199999998,11516.27,129229.93,732302.9199999997,1777398.6532721415,353912.62561580667
2020-08-01,SummonStorm BR,LiveOps,Revenue,Idle Bureaucracy,EUR,1068516.61,275065.66,793450.9500000002,189064.27,161052.66,103762.91,22683.72,339571.1100000001,12296.17,49091.24,278183.7000000001,1100523.3092392979,458592.10781269
2020-08-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,1645419.85,590133.56,1055286.29,158841.08,145014.22,71444.89,18672.27,679986.1000000001,11450.28,100280.37,568255.4500000001,1805894.7206160293,379798.0270018402
2020-08-01,SummonStorm BR,Infrastructure,Revenue,Petty Kingdoms,EUR,1378905.46,326586.82,1052318.64,187449.56,142827.14,76009.43,14184.05,646032.5099999998,7792.59,95735.99,542503.9299999998,1492475.4992585378,411591.63812733965
2020-09-01,Tapstorm SG,R&D,Revenue,Petty Kingdoms,EUR,1507265.84,592996.55,914269.29,215305.51,127951.68,79099.46,25743.67,491912.6400000001,14297.03,71642.34,405973.27,1469423.269699017,427075.9336024932
2020-09-01,Tapstorm SG,Human Resources,Revenue,Idle Bureaucracy,EUR,1795719.0,417408.92,1378310.08,180818.11,111992.56,115858.45,21119.78,969640.9600000002,7583.88,144308.56,817748.5200000003,1937089.7759577497,414563.783509341
2020-09-01,Tapstorm SG,Marketing,Revenue,Summon Siege,EUR,1550538.29,530359.39,1020178.9,212939.94,110890.15,40894.47,19173.0,655454.34,13917.91,96230.46,545305.97,1556228.3620724017,371670.0518198416
2020-09-01,Tapstorm SG,LiveOps,Revenue,Petty Kingdoms,EUR,1493139.58,398730.4,1094409.1800000002,193645.43,94803.57,68694.3,17946.46,737265.8800000001,8011.86,109388.1,619865.9200000002,1586197.93733995,359098.7891983906
2020-09-01,Tapstorm SG,BI & Analytics,Revenue,Summon Siege,EUR,1865147.56,504475.77,1360671.79,218032.9,116909.3,104502.65,20189.75,921226.9400000001,10406.63,136623.05,774197.26,1807215.5381964594,442676.2903132603
2020-09-01,Tapstorm SG,Infrastructure,Revenue,Summon Siege,EUR,1856303.82,626067.12,1230236.7000000002,169948.33,135727.94,69816.1,23887.66,854744.3300000002,14127.6,126092.51,714524.2200000002,1906235.0754906477,382011.18900158076
2020-09-01,TapForge CN,R&D,Revenue,Petty Kingdoms,EUR,1199900.6,247944.91,951955.6900000001,163056.38,150860.48,53665.02,23618.05,584373.81,12002.38,85855.71,486515.72000000003,1259592.9377007685,373196.6079853928
2020-09-01,TapForge CN,HR,Revenue,Summon Siege,EUR,1427622.7,477035.07,950587.6299999999,155842.19,124504.08,45902.43,8615.04,624338.9299999999,10422.49,92087.47,521828.97,1437701.8338203928,332899.59641014197
2020-09-01,TapForge CN,Marketing,Revenue,Summon Siege,EUR,1339401.54,466086.05,873315.49,177736.67,113344.17,88433.69,17823.89,493800.9599999999,12251.76,72232.38,409316.8199999999,1455414.5065637864,385622.7457213313
2020-09-01,TapForge CN,LiveOps,Revenue,Idle Bureaucracy,EUR,1684610.25,342988.86,1341621.3900000001,202216.57,104197.34,93187.61,18067.62,942019.8700000001,11018.54,139650.2,791351.1300000001,1737009.66688731,403632.86297404516
2020-09-01,TapForge CN,BI & Analytics,Revenue,Summon Siege,EUR,1432960.21,290146.94,1142813.27,171267.08,63444.0,74074.65,11968.11,834027.54,12337.7,123253.48,698436.3600000001,1425778.0224512091,315211.19138796034
2020-09-01,TapForge CN,Infrastructure,Revenue,Idle Bureaucracy,EUR,2013184.01,761910.63,1251273.38,198357.62,100520.06,81662.45,17664.48,870733.2499999998,7798.64,129440.19,733494.4199999997,2163580.9893248226,385594.2250872044
2020-09-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,1221794.06,267293.67,954500.3900000001,185959.22,127954.67,92838.61,23266.42,547747.8900000001,18062.6,79452.79,450232.5000000002,1239588.4049787053,410771.38647530886
