Date,Entity,Flow Type,Account Group,Local Currency Flow,FX Rate,EUR Flow
2023-11-01,WhaleCare PH,Operating,Depreciation,23857.04,1.2406,29597.04
2023-11-01,WhaleCare PH,Operating,Change in Working Capital,-22318.98,1.1703,-26119.9
2023-11-01,WhaleCare PH,Investing,CapEx,37054.89,0.9396,34816.77
2023-11-01,WhaleCare PH,Investing,Purchase of Intangibles,-13197.87,0.8528,-11255.14
2023-11-01,WhaleCare PH,Financing,Equity Issuance,30937.9,0.8992,27819.36
2023-11-01,WhaleCare PH,Financing,Loan Repayment,-26135.35,1.0669,-27883.8
2023-11-01,SummonStorm BR,Operating,Net Income,-29892.46,0.8899,-26601.3
2023-11-01,SummonStorm BR,Operating,Depreciation,26363.64,0.9508,25066.55
2023-11-01,SummonStorm BR,Operating,Change in Working Capital,-16008.55,1.291,-20667.04
2023-11-01,SummonStorm BR,Investing,CapEx,-1700.68,1.1667,-1984.18
2023-11-01,SummonStorm BR,Investing,Purchase of Intangibles,34746.6,1.1419,39677.14
2023-11-01,SummonStorm BR,Financing,Equity Issuance,-24896.23,1.0815,-26925.27
2023-11-01,SummonStorm BR,Financing,Loan Repayment,26466.68,1.1245,29761.78
2023-12-01,Tapstorm SG,Operating,Net Income,24636.77,0.8725,21495.58
2023-12-01,Tapstorm SG,Operating,Depreciation,7221.91,0.8275,5976.13
2023-12-01,Tapstorm SG,Operating,Change in Working Capital,-27719.95,1.1117,-30816.27
2023-12-01,Tapstorm SG,Investing,CapEx,-25359.84,1.2667,-32123.31
2023-12-01,Tapstorm SG,Investing,Purchase of Intangibles,-24137.92,1.158,-27951.71
2023-12-01,Tapstorm SG,Financing,Equity Issuance,45595.61,0.9336,42568.06
2023-12-01,Tapstorm SG,Financing,Loan Repayment,-26463.29,1.1577,-30636.55
2023-12-01,TapForge CN,Operating,Net Income,23505.58,1.2084,28404.14
2023-12-01,TapForge CN,Operating,Depreciation,23176.58,0.9512,22045.56
2023-12-01,TapForge CN,Operating,Change in Working Capital,-12153.01,1.0173,-12363.26
2023-12-01,TapForge CN,Investing,CapEx,-26674.01,1.0846,-28930.63
2023-12-01,TapForge CN,Investing,Purchase of Intangibles,28246.24,1.0604,29952.31
2023-12-01,TapForge CN,Financing,Equity Issuance,17051.57,1.0067,17165.82
2023-12-01,TapForge CN,Financing,Loan Repayment,33924.89,1.0113,34308.24
2023-12-01,WhaleCare PH,Operating,Net Income,-30840.19,1.2577,-38787.71
2023-12-01,WhaleCare PH,Operating,Depreciation,-23624.28,1.0878,-25698.49
2023-12-01,WhaleCare PH,Operating,Change in Working Capital,-34946.9,1.0368,-36232.95
2023-12-01,WhaleCare PH,Investing,CapEx,-20381.88,1.2282,-25033.03
2023-12-01,WhaleCare PH,Investing,Purchase of Intangibles,-34574.58,0.8591,-29703.02
2023-12-01,WhaleCare PH,Financing,Equity Issuance,19133.91,1.0523,20134.61
2023-12-01,WhaleCare PH,Financing,Loan Repayment,43964.71,1.1966,52608.17
2023-12-01,SummonStorm BR,Operating,Net Income,-17986.76,1.0995,-19776.44
2023-12-01,SummonStorm BR,Operating,Depreciation,-23113.14,1.0731,-24802.71
2023-12-01,SummonStorm BR,Operating,Change in Working Capital,14609.94,0.9697,14167.26
2023-12-01,SummonStorm BR,Investing,CapEx,-31590.03,0.8755,-27657.07
2023-12-01,SummonStorm BR,Investing,Purchase of Intangibles,-11351.45,0.8218,-9328.62
2023-12-01,SummonStorm BR,Financing,Equity Issuance,-23591.86,1.2077,-28491.89
2023-12-01,SummonStorm BR,Financing,Loan Repayment,-8411.43,1.2634,-10627.0
2024-01-01,Tapstorm SG,Operating,Net Income,31444.36,1.2287,38635.69
2024-01-01,Tapstorm SG,Operating,Depreciation,-32085.64,1.2474,-40023.63
2024-01-01,Tapstorm SG,Operating,Change in Working Capital,-26497.62,0.8571,-22711.11
2024-01-01,Tapstorm SG,Investing,CapEx,-18643.58,0.8658,-16141.61
2024-01-01,Tapstorm SG,Investing,Purchase of Intangibles,33329.39,1.1927,39751.96
2024-01-01,Tapstorm SG,Financing,Equity Issuance,-13692.41,0.9019,-12349.18
2024-01-01,Tapstorm SG,Financing,Loan Repayment,16075.41,0.9408,15123.75
2024-01-01,TapForge CN,Operating,Net Income,33286.42,1.2756,42460.16
2024-01-01,TapForge CN,Operating,Depreciation,31535.01,0.8742,27567.91
2024-01-01,TapForge CN,Operating,Change in Working Capital,31584.41,1.1328,35778.82
2024-01-01,TapForge CN,Investing,CapEx,-52573.46,1.045,-54939.27
2024-01-01,TapForge CN,Investing,Purchase of Intangibles,27049.35,0.8976,24279.5
2024-01-01,TapForge CN,Financing,Equity Issuance,-20200.36,1.0491,-21192.2
2024-01-01,TapForge CN,Financing,Loan Repayment,23294.56,1.2773,29754.14
2024-01-01,WhaleCare PH,Operating,Net Income,191.44,0.8792,168.31
2024-01-01,WhaleCare PH,Operating,Depreciation,-29639.96,1.2707,-37663.5
2024-01-01,WhaleCare PH,Operating,Change in Working Capital,-41957.87,0.8314,-34883.77
2024-01-01,WhaleCare PH,Investing,CapEx,20834.82,1.0387,21641.13
2024-01-01,WhaleCare PH,Investing,Purchase of Intangibles,-40727.32,1.1103,-45219.54
2024-01-01,WhaleCare PH,Financing,Equity Issuance,13364.66,1.1144,14893.58
2024-01-01,WhaleCare PH,Financing,Loan Repayment,-15672.15,1.1979,-18773.67
2024-01-01,SummonStorm BR,Operating,Net Income,15625.99,1.0238,15997.89
2024-01-01,SummonStorm BR,Operating,Depreciation,7429.02,1.2979,9642.13
2024-01-01,SummonStorm BR,Operating,Change in Working Capital,-42496.27,1.0858,-46142.45
2024-01-01,SummonStorm BR,Investing,CapEx,-31181.89,1.0607,-33074.63
2024-01-01,SummonStorm BR,Investing,Purchase of Intangibles,-32453.11,0.8348,-27091.86
2024-01-01,SummonStorm BR,Financing,Equity Issuance,-16309.34,1.1638,-18980.81
2024-01-01,SummonStorm BR,Financing,Loan Repayment,-34560.51,0.943,-32590.56
2024-02-01,Tapstorm SG,Operating,Net Income,18907.58,1.153,21800.44
2024-02-01,Tapstorm SG,Operating,Depreciation,19460.16,1.2253,23844.53
2024-02-01,Tapstorm SG,Operating,Change in Working Capital,-37868.58,0.8586,-32513.96
2024-02-01,Tapstorm SG,Investing,CapEx,-14845.52,1.1769,-17471.69
2024-02-01,Tapstorm SG,Investing,Purchase of Intangibles,13020.72,1.2663,16488.14
2024-02-01,Tapstorm SG,Financing,Equity Issuance,-11593.91,1.295,-15014.11
2024-02-01,Tapstorm SG,Financing,Loan Repayment,-23244.66,0.912,-21199.13
2024-02-01,TapForge CN,Operating,Net Income,-49745.52,1.1441,-56913.85
2024-02-01,TapForge CN,Operating,Depreciation,-21881.17,1.0085,-22067.16
2024-02-01,TapForge CN,Operating,Change in Working Capital,-9395.1,1.2843,-12066.13
2024-02-01,TapForge CN,Investing,CapEx,-17499.66,1.1029,-19300.38
2024-02-01,TapForge CN,Investing,Purchase of Intangibles,-19417.88,1.0853,-21074.23
2024-02-01,TapForge CN,Financing,Equity Issuance,25565.52,0.8431,21554.29
2024-02-01,TapForge CN,Financing,Loan Repayment,29357.25,1.0453,30687.13
2024-02-01,WhaleCare PH,Operating,Net Income,-136.12,1.2321,-167.71
2024-02-01,WhaleCare PH,Operating,Depreciation,10317.53,0.8614,8887.52
2024-02-01,WhaleCare PH,Operating,Change in Working Capital,9406.71,1.2502,11760.27
2024-02-01,WhaleCare PH,Investing,CapEx,37235.06,1.0997,40947.4
2024-02-01,WhaleCare PH,Investing,Purchase of Intangibles,12824.98,1.2185,15627.24
2024-02-01,WhaleCare PH,Financing,Equity Issuance,-28355.06,1.0334,-29302.12
2024-02-01,WhaleCare PH,Financing,Loan Repayment,-30589.7,1.2435,-38038.29
2024-02-01,SummonStorm BR,Operating,Net Income,-18942.77,1.0643,-20160.79
2024-02-01,SummonStorm BR,Operating,Depreciation,4131.78,0.8341,3446.32
2024-02-01,SummonStorm BR,Operating,Change in Working Capital,39066.29,1.2445,48618.0
2024-02-01,SummonStorm BR,Investing,CapEx,40720.8,0.902,36730.16
2024-02-01,SummonStorm BR,Investing,Purchase of Intangibles,24751.69,0.8474,20974.58
2024-02-01,SummonStorm BR,Financing,Equity Issuance,16797.53,0.8836,14842.3
2024-02-01,SummonStorm BR,Financing,Loan Repayment,-46543.02,0.8211,-38216.47
2024-03-01,Tapstorm SG,Operating,Net Income,-16418.87,1.1373,-18673.18
2024-03-01,Tapstorm SG,Operating,Depreciation,-34539.99,0.9476,-32730.09
2024-03-01,Tapstorm SG,Operating,Change in Working Capital,-7059.15,0.9343,-6595.36
2024-03-01,Tapstorm SG,Investing,CapEx,-30504.83,1.2451,-37981.56
2024-03-01,Tapstorm SG,Investing,Purchase of Intangibles,9412.83,1.1288,10625.2
2024-03-01,Tapstorm SG,Financing,Equity Issuance,-29543.99,1.0322,-30495.31
2024-03-01,Tapstorm SG,Financing,Loan Repayment,-25043.2,1.1462,-28704.52
2024-03-01,TapForge CN,Operating,Net Income,20606.59,1.0317,21259.82
2024-03-01,TapForge CN,Operating,Depreciation,-20271.45,0.8206,-16634.75
2024-03-01,TapForge CN,Operating,Change in Working Capital,-38002.73,1.2304,-46758.56
2024-03-01,TapForge CN,Investing,CapEx,23977.42,1.2842,30791.8
2024-03-01,TapForge CN,Investing,Purchase of Intangibles,-29741.11,1.0191,-30309.17
2024-03-01,TapForge CN,Financing,Equity Issuance,-59167.23,0.9487,-56131.95
2024-03-01,TapForge CN,Financing,Loan Repayment,9990.01,1.1827,11815.18
2024-03-01,WhaleCare PH,Operating,Net Income,-15754.01,1.2725,-20046.98
2024-03-01,WhaleCare PH,Operating,Depreciation,-5192.02,1.0002,-5193.06
2024-03-01,WhaleCare PH,Operating,Change in Working Capital,-4629.24,1.0002,-4630.17
2024-03-01,WhaleCare PH,Investing,CapEx,47866.54,0.9137,43735.66
2024-03-01,WhaleCare PH,Investing,Purchase of Intangibles,19970.76,0.8744,17462.43
2024-03-01,WhaleCare PH,Financing,Equity Issuance,6606.35,1.1424,7547.09
2024-03-01,WhaleCare PH,Financing,Loan Repayment,21608.17,1.2039,26014.08
2024-03-01,SummonStorm BR,Operating,Net Income,-19072.18,1.0773,-20546.46
2024-03-01,SummonStorm BR,Operating,Depreciation,-12407.33,1.0939,-13572.38
2024-03-01,SummonStorm BR,Operating,Change in Working Capital,-19706.43,0.8443,-16638.14
2024-03-01,SummonStorm BR,Investing,CapEx,26891.63,1.1669,31379.84
2024-03-01,SummonStorm BR,Investing,Purchase of Intangibles,20078.45,0.8707,17482.31
2024-03-01,SummonStorm BR,Financing,Equity Issuance,-35224.32,1.2844,-45242.12
2024-03-01,SummonStorm BR,Financing,Loan Repayment,-24261.24,1.1876,-28812.65
2024-04-01,Tapstorm SG,Operating,Net Income,-25161.39,1.2764,-32116.0
2024-04-01,Tapstorm SG,Operating,Depreciation,22691.96,1.2787,29016.21
2024-04-01,Tapstorm SG,Operating,Change in Working Capital,10193.86,1.2399,12639.37
2024-04-01,Tapstorm SG,Investing,CapEx,10673.16,0.917,9787.29
2024-04-01,Tapstorm SG,Investing,Purchase of Intangibles,-26448.38,1.2038,-31838.56
2024-04-01,Tapstorm SG,Financing,Equity Issuance,-15901.22,1.2415,-19741.36
2024-04-01,Tapstorm SG,Financing,Loan Repayment,32174.26,1.1427,36765.53
2024-04-01,TapForge CN,Operating,Net Income,-20978.38,1.2673,-26585.9
2024-04-01,TapForge CN,Operating,Depreciation,-15725.37,1.2154,-19112.61
2024-04-01,TapForge CN,Operating,Change in Working Capital,28106.93,0.9837,27648.79
2024-04-01,TapForge CN,Investing,CapEx,-25326.82,1.0631,-26924.94
2024-04-01,TapForge CN,Investing,Purchase of Intangibles,5114.21,1.0117,5174.05
2024-04-01,TapForge CN,Financing,Equity Issuance,3157.79,1.204,3801.98
2024-04-01,TapForge CN,Financing,Loan Repayment,31855.08,1.0271,32718.35
2024-04-01,WhaleCare PH,Operating,Net Income,-16089.17,0.9499,-15283.1
2024-04-01,WhaleCare PH,Operating,Depreciation,-26821.95,0.8427,-22602.86
2024-04-01,WhaleCare PH,Operating,Change in Working Capital,27789.21,0.8173,22712.12
2024-04-01,WhaleCare PH,Investing,CapEx,39439.83,0.977,38532.71
2024-04-01,WhaleCare PH,Investing,Purchase of Intangibles,-44794.81,1.2173,-54528.72
2024-04-01,WhaleCare PH,Financing,Equity Issuance,-11271.68,1.0073,-11353.96
2024-04-01,WhaleCare PH,Financing,Loan Repayment,-23209.23,0.9385,-21781.86
2024-04-01,SummonStorm BR,Operating,Net Income,23517.5,0.8039,18905.72
2024-04-01,SummonStorm BR,Operating,Depreciation,43228.36,1.0622,45917.16
2024-04-01,SummonStorm BR,Operating,Change in Working Capital,-7726.65,0.9432,-7287.78
2024-04-01,SummonStorm BR,Investing,CapEx,-42226.88,1.2173,-51402.78
2024-04-01,SummonStorm BR,Investing,Purchase of Intangibles,31751.51,1.1814,37511.23
2024-04-01,SummonStorm BR,Financing,Equity Issuance,18407.77,0.9209,16951.72
2024-04-01,SummonStorm BR,Financing,Loan Repayment,35467.44,1.253,44440.7
2024-05-01,Tapstorm SG,Operating,Net Income,-20501.06,1.0059,-20622.02
2024-05-01,Tapstorm SG,Operating,Depreciation,-5607.21,1.1269,-6318.76
2024-05-01,Tapstorm SG,Operating,Change in Working Capital,-26451.74,0.9707,-25676.7
2024-05-01,Tapstorm SG,Investing,CapEx,21828.33,0.8857,19333.35
2024-05-01,Tapstorm SG,Investing,Purchase of Intangibles,19174.13,1.0636,20393.6
2024-05-01,Tapstorm SG,Financing,Equity Issuance,-15512.05,1.1559,-17930.38
2024-05-01,Tapstorm SG,Financing,Loan Repayment,32385.15,0.824,26685.36
2024-05-01,TapForge CN,Operating,Net Income,-24821.23,1.2977,-32210.51
2024-05-01,TapForge CN,Operating,Depreciation,-19294.01,0.9861,-19025.82
2024-05-01,TapForge CN,Operating,Change in Working Capital,-17719.79,0.9056,-16047.04
2024-05-01,TapForge CN,Investing,CapEx,-19480.03,0.9678,-18852.77
2024-05-01,TapForge CN,Investing,Purchase of Intangibles,-18008.64,1.1811,-21270.0
2024-05-01,TapForge CN,Financing,Equity Issuance,-20121.06,0.8612,-17328.26
2024-05-01,TapForge CN,Financing,Loan Repayment,33720.17,1.1266,37989.14
2024-05-01,WhaleCare PH,Operating,Net Income,-20542.87,0.9907,-20351.82
2024-05-01,WhaleCare PH,Operating,Depreciation,26840.32,1.0433,28002.51
2024-05-01,WhaleCare PH,Operating,Change in Working Capital,-20382.87,1.0639,-21685.34
2024-05-01,WhaleCare PH,Investing,CapEx,3711.2,1.1611,4309.07
2024-05-01,WhaleCare PH,Investing,Purchase of Intangibles,-27621.63,1.2756,-35234.15
2024-05-01,WhaleCare PH,Financing,Equity Issuance,16405.17,1.0201,16734.91
2024-05-01,WhaleCare PH,Financing,Loan Repayment,-33005.29,1.2407,-40949.66
2024-05-01,SummonStorm BR,Operating,Net Income,44860.5,1.0972,49220.94
2024-05-01,SummonStorm BR,Operating,Depreciation,17064.62,1.0489,17899.08
2024-05-01,SummonStorm BR,Operating,Change in Working Capital,-35862.65,0.8214,-29457.58
2024-05-01,SummonStorm BR,Investing,CapEx,20054.98,1.2416,24900.26
2024-05-01,SummonStorm BR,Investing,Purchase of Intangibles,21309.29,1.1245,23962.3
2024-05-01,SummonStorm BR,Financing,Equity Issuance,-29533.86,1.0105,-29843.97
2024-05-01,SummonStorm BR,Financing,Loan Repayment,1400.87,1.1738,1644.34
2024-06-01,Tapstorm SG,Operating,Net Income,-4308.74,0.8594,-3702.93
2024-06-01,Tapstorm SG,Operating,Depreciation,-25688.9,1.1871,-30495.29
2024-06-01,Tapstorm SG,Operating,Change in Working Capital,-6422.92,0.8177,-5252.02
2024-06-01,Tapstorm SG,Investing,CapEx,-38023.19,1.2237,-46528.98
2024-06-01,Tapstorm SG,Investing,Purchase of Intangibles,41020.53,1.1552,47386.92
2024-06-01,Tapstorm SG,Financing,Equity Issuance,29243.49,0.9922,29015.39
2024-06-01,Tapstorm SG,Financing,Loan Repayment,23431.55,0.9972,23365.94
2024-06-01,TapForge CN,Operating,Net Income,38307.66,1.1906,45609.1
2024-06-01,TapForge CN,Operating,Depreciation,19421.91,1.0686,20754.25
2024-06-01,TapForge CN,Operating,Change in Working Capital,20476.05,1.0602,21708.71
2024-06-01,TapForge CN,Investing,CapEx,23352.72,1.1783,27516.51
2024-06-01,TapForge CN,Investing,Purchase of Intangibles,-15069.76,0.9939,-14977.83
2024-06-01,TapForge CN,Financing,Equity Issuance,40498.73,0.8623,34922.05
2024-06-01,TapForge CN,Financing,Loan Repayment,40127.08,0.9453,37932.13
2024-06-01,WhaleCare PH,Operating,Net Income,13709.1,0.885,12132.55
2024-06-01,WhaleCare PH,Operating,Depreciation,16003.71,1.0881,17413.64
2024-06-01,WhaleCare PH,Operating,Change in Working Capital,20808.77,0.8432,17545.95
2024-06-01,WhaleCare PH,Investing,CapEx,39425.02,0.8961,35328.76
2024-06-01,WhaleCare PH,Investing,Purchase of Intangibles,-20746.59,1.1797,-24474.75
2024-06-01,WhaleCare PH,Financing,Equity Issuance,26886.77,0.9808,26370.54
2024-06-01,WhaleCare PH,Financing,Loan Repayment,-12193.33,1.2082,-14731.98
2024-06-01,SummonStorm BR,Operating,Net Income,43263.29,0.8624,37310.26
2024-06-01,SummonStorm BR,Operating,Depreciation,10969.65,0.8642,9479.97
2024-06-01,SummonStorm BR,Operating,Change in Working Capital,20061.74,1.2023,24120.23
2024-06-01,SummonStorm BR,Investing,CapEx,4524.69,1.173,5307.46
2024-06-01,SummonStorm BR,Investing,Purchase of Intangibles,-39820.0,1.1975,-47684.45
2024-06-01,SummonStorm BR,Financing,Equity Issuance,24623.56,0.8033,19780.11
2024-06-01,SummonStorm BR,Financing,Loan Repayment,46343.45,1.189,55102.36
2024-07-01,Tapstorm SG,Operating,Net Income,13229.53,1.0353,13696.53
2024-07-01,Tapstorm SG,Operating,Depreciation,-37591.61,1.1996,-45094.9
2024-07-01,Tapstorm SG,Operating,Change in Working Capital,29721.52,1.0213,30354.59
2024-07-01,Tapstorm SG,Investing,CapEx,-15480.14,1.2165,-18831.59
2024-07-01,Tapstorm SG,Investing,Purchase of Intangibles,17089.26,0.9945,16995.27
2024-07-01,Tapstorm SG,Financing,Equity Issuance,31573.44,1.1868,37471.36
2024-07-01,Tapstorm SG,Financing,Loan Repayment,24543.13,1.0111,24815.56
2024-07-01,TapForge CN,Operating,Net Income,-16786.75,0.9182,-15413.59
2024-07-01,TapForge CN,Operating,Depreciation,45978.96,1.2034,55331.08
2024-07-01,TapForge CN,Operating,Change in Working Capital,25532.86,0.8703,22221.25
2024-07-01,TapForge CN,Investing,CapEx,-20499.21,1.0601,-21731.21
2024-07-01,TapForge CN,Investing,Purchase of Intangibles,12020.3,1.1987,14408.73
2024-07-01,TapForge CN,Financing,Equity Issuance,18755.1,0.9615,18033.03
2024-07-01,TapForge CN,Financing,Loan Repayment,716.0,1.169,837.0
2024-07-01,WhaleCare PH,Operating,Net Income,-25024.01,1.19,-29778.57
2024-07-01,WhaleCare PH,Operating,Depreciation,-33799.42,0.8374,-28303.63
2024-07-01,WhaleCare PH,Operating,Change in Working Capital,-42222.67,1.2502,-52786.78
2024-07-01,WhaleCare PH,Investing,CapEx,-19989.93,1.0734,-21457.19
2024-07-01,WhaleCare PH,Investing,Purchase of Intangibles,-30752.8,1.2522,-38508.66
2024-07-01,WhaleCare PH,Financing,Equity Issuance,20845.62,0.8102,16889.12
2024-07-01,WhaleCare PH,Financing,Loan Repayment,-3516.93,1.2464,-4383.5
2024-07-01,SummonStorm BR,Operating,Net Income,483.65,1.0389,502.46
2024-07-01,SummonStorm BR,Operating,Depreciation,23689.65,1.2294,29124.06
2024-07-01,SummonStorm BR,Operating,Change in Working Capital,685.41,1.2994,890.62
2024-07-01,SummonStorm BR,Investing,CapEx,21935.96,1.1496,25217.58
2024-07-01,SummonStorm BR,Investing,Purchase of Intangibles,19860.63,1.1586,23010.53
2024-07-01,SummonStorm BR,Financing,Equity Issuance,3868.07,1.1896,4601.46
2024-07-01,SummonStorm BR,Financing,Loan Repayment,-7587.45,0.8233,-6246.75
2024-08-01,Tapstorm SG,Operating,Net Income,16153.19,0.9898,15988.43
2024-08-01,Tapstorm SG,Operating,Depreciation,-42608.85,1.2519,-53342.02
2024-08-01,Tapstorm SG,Operating,Change in Working Capital,27978.38,1.1218,31386.15
2024-08-01,Tapstorm SG,Investing,CapEx,16024.99,0.9533,15276.62
2024-08-01,Tapstorm SG,Investing,Purchase of Intangibles,-15172.09,0.8495,-12888.69
2024-08-01,Tapstorm SG,Financing,Equity Issuance,-28964.67,1.2297,-35617.85
2024-08-01,Tapstorm SG,Financing,Loan Repayment,25829.04,1.075,27766.22
2024-08-01,TapForge CN,Operating,Net Income,-32826.87,0.9726,-31927.41
2024-08-01,TapForge CN,Operating,Depreciation,-45923.98,0.9476,-43517.56
2024-08-01,TapForge CN,Operating,Change in Working Capital,-38048.1,1.2957,-49298.92
2024-08-01,TapForge CN,Investing,CapEx,-37776.17,1.2147,-45886.71
2024-08-01,TapForge CN,Investing,Purchase of Intangibles,23313.3,0.9197,21441.24
2024-08-01,TapForge CN,Financing,Equity Issuance,-2364.23,1.0454,-2471.57
2024-08-01,TapForge CN,Financing,Loan Repayment,998.83,1.2508,1249.34
2024-08-01,WhaleCare PH,Operating,Net Income,-30365.02,1.2189,-37011.92
2024-08-01,WhaleCare PH,Operating,Depreciation,17798.8,1.2233,21773.27
2024-08-01,WhaleCare PH,Operating,Change in Working Capital,-44222.07,0.8551,-37814.29
2024-08-01,WhaleCare PH,Investing,CapEx,42093.25,0.8798,37033.64
2024-08-01,WhaleCare PH,Investing,Purchase of Intangibles,25975.54,1.0058,26126.2
2024-08-01,WhaleCare PH,Financing,Equity Issuance,-18702.49,0.9129,-17073.5
2024-08-01,WhaleCare PH,Financing,Loan Repayment,-13548.14,1.0598,-14358.32
2024-08-01,SummonStorm BR,Operating,Net Income,43865.42,1.0288,45128.74
2024-08-01,SummonStorm BR,Operating,Depreciation,26510.65,0.8041,21317.21
2024-08-01,SummonStorm BR,Operating,Change in Working Capital,-16083.43,1.1734,-18872.3
2024-08-01,SummonStorm BR,Investing,CapEx,-23442.13,1.2282,-28791.62
2024-08-01,SummonStorm BR,Investing,Purchase of Intangibles,-21684.76,0.8484,-18397.35
2024-08-01,SummonStorm BR,Financing,Equity Issuance,46161.14,0.8699,40155.58
2024-08-01,SummonStorm BR,Financing,Loan Repayment,27063.87,0.9581,25929.89
2024-09-01,Tapstorm SG,Operating,Net Income,-25196.51,0.8504,-21427.11
2024-09-01,Tapstorm SG,Operating,Depreciation,-8578.37,0.8674,-7440.88
2024-09-01,Tapstorm SG,Operating,Change in Working Capital,-30557.16,0.9352,-28577.06
2024-09-01,Tapstorm SG,Investing,CapEx,-25516.9,0.9133,-23304.58
2024-09-01,Tapstorm SG,Investing,Purchase of Intangibles,-31356.43,1.1781,-36941.01
2024-09-01,Tapstorm SG,Financing,Equity Issuance,-25635.61,1.097,-28122.26
2024-09-01,Tapstorm SG,Financing,Loan Repayment,20846.52,1.0886,22693.52
2024-09-01,TapForge CN,Operating,Net Income,-25595.54,1.2793,-32744.37
2024-09-01,TapForge CN,Operating,Depreciation,-15727.94,0.8908,-14010.45
2024-09-01,TapForge CN,Operating,Change in Working Capital,-26850.91,1.1177,-30011.26
2024-09-01,TapForge CN,Investing,CapEx,40493.1,1.0104,40914.23
2024-09-01,TapForge CN,Investing,Purchase of Intangibles,-35582.29,0.8647,-30768.01
2024-09-01,TapForge CN,Financing,Equity Issuance,21499.95,0.8436,18137.36
2024-09-01,TapForge CN,Financing,Loan Repayment,-22494.5,1.2545,-28219.35
2024-09-01,WhaleCare PH,Operating,Net Income,32024.67,1.2578,40280.63
2024-09-01,WhaleCare PH,Operating,Depreciation,-29473.91,0.9225,-27189.68
2024-09-01,WhaleCare PH,Operating,Change in Working Capital,24990.28,1.0995,27476.81
2024-09-01,WhaleCare PH,Investing,CapEx,18319.09,0.8378,15347.73
2024-09-01,WhaleCare PH,Investing,Purchase of Intangibles,14345.49,0.9367,13437.42
2024-09-01,WhaleCare PH,Financing,Equity Issuance,14186.44,0.9407,13345.18
2024-09-01,WhaleCare PH,Financing,Loan Repayment,-23060.67,1.1353,-26180.78
2024-09-01,SummonStorm BR,Operating,Net Income,29042.49,0.9493,27570.04
2024-09-01,SummonStorm BR,Operating,Depreciation,-4379.23,1.1217,-4912.18
2024-09-01,SummonStorm BR,Operating,Change in Working Capital,33776.06,0.8849,29888.44
2024-09-01,SummonStorm BR,Investing,CapEx,12209.29,0.971,11855.22
2024-09-01,SummonStorm BR,Investing,Purchase of Intangibles,16783.8,1.2408,20825.34
2024-09-01,SummonStorm BR,Financing,Equity Issuance,21948.94,1.1583,25423.46
2024-09-01,SummonStorm BR,Financing,Loan Repayment,-29610.77,0.8056,-23854.44
2024-10-01,Tapstorm SG,Operating,Net Income,43092.09,0.9239,39812.78
2024-10-01,Tapstorm SG,Operating,Depreciation,19416.62,1.0258,19917.57
2024-10-01,Tapstorm SG,Operating,Change in Working Capital,-37970.25,0.9349,-35498.39
2024-10-01,Tapstorm SG,Investing,CapEx,20174.57,1.2308,24830.86
2024-10-01,Tapstorm SG,Investing,Purchase of Intangibles,40954.47,1.0395,42572.17
2024-10-01,Tapstorm SG,Financing,Equity Issuance,24146.85,1.008,24340.02
2024-10-01,Tapstorm SG,Financing,Loan Repayment,-7164.7,1.2848,-9205.21
2024-10-01,TapForge CN,Operating,Net Income,16444.45,1.2759,20981.47
2024-10-01,TapForge CN,Operating,Depreciation,-25118.95,1.1889,-29863.92
2024-10-01,TapForge CN,Operating,Change in Working Capital,-22494.63,0.9207,-20710.81
2024-10-01,TapForge CN,Investing,CapEx,-12812.68,1.0933,-14008.1
2024-10-01,TapForge CN,Investing,Purchase of Intangibles,-9144.47,1.1687,-10687.14
2024-10-01,TapForge CN,Financing,Equity Issuance,34598.87,0.8372,28966.17
2024-10-01,TapForge CN,Financing,Loan Repayment,-2709.64,1.0354,-2805.56
2024-10-01,WhaleCare PH,Operating,Net Income,-31052.73,1.0105,-31378.78
2024-10-01,WhaleCare PH,Operating,Depreciation,-11818.79,1.1346,-13409.6
2024-10-01,WhaleCare PH,Operating,Change in Working Capital,47740.71,1.0383,49569.18
2024-10-01,WhaleCare PH,Investing,CapEx,719.77,1.2663,911.44
2024-10-01,WhaleCare PH,Investing,Purchase of Intangibles,-247.16,1.0945,-270.52
2024-10-01,WhaleCare PH,Financing,Equity Issuance,-19887.78,1.0003,-19893.75
2024-10-01,WhaleCare PH,Financing,Loan Repayment,37187.73,0.8544,31773.2
2024-10-01,SummonStorm BR,Operating,Net Income,51106.62,1.2981,66341.5
2024-10-01,SummonStorm BR,Operating,Depreciation,36849.83,0.8748,32236.23
2024-10-01,SummonStorm BR,Operating,Change in Working Capital,-26739.93,1.0782,-28830.99
2024-10-01,SummonStorm BR,Investing,CapEx,13338.26,1.1674,15571.08
2024-10-01,SummonStorm BR,Investing,Purchase of Intangibles,-15826.72,1.2282,-19438.38
2024-10-01,SummonStorm BR,Financing,Equity Issuance,17084.43,0.8765,14974.5
2024-10-01,SummonStorm BR,Financing,Loan Repayment,20117.7,1.116,22451.35
2024-11-01,Tapstorm SG,Operating,Net Income,-21957.34,0.8831,-19390.53
2024-11-01,Tapstorm SG,Operating,Depreciation,-27390.74,1.0311,-28242.59
2024-11-01,Tapstorm SG,Operating,Change in Working Capital,-17995.91,0.8037,-14463.31
2024-11-01,Tapstorm SG,Investing,CapEx,-26931.49,1.181,-31806.09
