Date,Invoice ID,Customer ID,Customer Name,Product ID,Product Name,Entity,Country,Channel,Currency,Units Sold,Unit Price,Discount %,Net Revenue,Returns,FX Rate
2020-03-01,INV000163,CUST0051,Customer_51,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Emulator,EUR,2,37.95,0.16,63.756,0.0,1.2021
2020-03-01,INV000164,CUST0088,Customer_88,PRD002,Idle Bureaucracy,TapForge CN,Brazil,App Store,EUR,7,10.71,0.15,63.7245,0.0,1.2961
2020-03-01,INV000165,CUST0100,Customer_100,PRD001,Summon Siege,TapForge CN,Philippines,App Store,EUR,3,70.96,0.03,206.4936,0.0,1.0171
2020-03-01,INV000166,CUST0074,Customer_74,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,Web Portal,EUR,7,13.08,0.06,86.0664,0.0,1.1012
2020-03-01,INV000167,CUST0047,Customer_47,PRD001,Summon Siege,SummonStorm BR,Philippines,Emulator,EUR,6,74.82,0.29,318.7332,0.0,0.9889
2020-03-01,INV000168,CUST0033,Customer_33,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,App Store,EUR,7,29.12,0.2,163.072,0.0,0.8693
2020-03-01,INV000169,CUST0051,Customer_51,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Emulator,EUR,5,74.83,0.03,362.9255,0.0,0.8234
2020-03-01,INV000170,CUST0074,Customer_74,PRD003,Petty Kingdoms,TapForge CN,Philippines,Google Play,EUR,8,30.35,0.28,174.816,0.0,1.2303
2020-03-01,INV000171,CUST0024,Customer_24,PRD002,Idle Bureaucracy,Tapstorm SG,China,Emulator,EUR,2,91.57,0.1,164.826,0.0,0.9403
2020-03-01,INV000172,CUST0025,Customer_25,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,Web Portal,EUR,4,90.31,0.09,328.7284,0.0,1.023
2020-03-01,INV000173,CUST0070,Customer_70,PRD001,Summon Siege,WhaleCare PH,Philippines,App Store,EUR,2,27.92,0.29,39.6464,0.0,0.9981
2020-03-01,INV000174,CUST0096,Customer_96,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Emulator,EUR,3,27.01,0.28,58.3416,0.0,1.0562
2020-03-01,INV000175,CUST0018,Customer_18,PRD002,Idle Bureaucracy,WhaleCare PH,Philippines,App Store,EUR,1,48.81,0.03,47.3457,0.0,1.1913
2020-03-01,INV000176,CUST0033,Customer_33,PRD003,Petty Kingdoms,TapForge CN,China,Web Portal,EUR,8,18.9,0.23,116.42399999999999,0.0,1.011
2020-03-01,INV000177,CUST0069,Customer_69,PRD001,Summon Siege,TapForge CN,Singapore,Google Play,EUR,8,80.39,0.3,450.18399999999997,0.0,0.8966
2020-03-01,INV000178,CUST0021,Customer_21,PRD002,Idle Bureaucracy,TapForge CN,Philippines,Web Portal,EUR,1,59.18,0.06,55.6292,0.0,1.0313
2020-03-01,INV000179,CUST0029,Customer_29,PRD001,Summon Siege,WhaleCare PH,Singapore,Google Play,EUR,7,94.03,0.29,467.32910000000004,0.0,1.084
2020-03-01,INV000180,CUST0065,Customer_65,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Google Play,EUR,7,70.42,0.19,399.28139999999996,0.0,0.9033
2020-04-01,INV000181,CUST0079,Customer_79,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Google Play,EUR,9,42.58,0.12,337.23359999999997,0.0,1.0055
2020-04-01,INV000182,CUST0049,Customer_49,PRD002,Idle Bureaucracy,WhaleCare PH,China,Google Play,EUR,8,96.23,0.02,754.4432,0.0,1.2972
2020-04-01,INV000183,CUST0017,Customer_17,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,App Store,EUR,7,4.87,0.03,33.0673,0.0,0.9695
2020-04-01,INV000184,CUST0070,Customer_70,PRD001,Summon Siege,Tapstorm SG,Brazil,Google Play,EUR,4,16.52,0.07,61.4544,0.0,1.0829
2020-04-01,INV000185,CUST0093,Customer_93,PRD001,Summon Siege,TapForge CN,China,Google Play,EUR,4,36.72,0.17,121.9104,0.0,1.22
2020-04-01,INV000186,CUST0052,Customer_52,PRD003,Petty Kingdoms,TapForge CN,Brazil,Web Portal,EUR,8,56.86,0.21,359.35519999999997,109.88,0.817
2020-04-01,INV000187,CUST0055,Customer_55,PRD002,Idle Bureaucracy,WhaleCare PH,China,Emulator,EUR,8,13.79,0.18,90.4624,0.0,0.9379
2020-04-01,INV000188,CUST0030,Customer_30,PRD003,Petty Kingdoms,SummonStorm BR,China,Web Portal,EUR,2,79.86,0.21,126.1788,0.0,1.1601
2020-04-01,INV000189,CUST0002,Customer_2,PRD001,Summon Siege,WhaleCare PH,Singapore,Google Play,EUR,4,64.32,0.24,195.53279999999998,0.0,0.8874
2020-04-01,INV000190,CUST0047,Customer_47,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,App Store,EUR,5,51.71,0.05,245.6225,0.0,0.9766
2020-04-01,INV000191,CUST0020,Customer_20,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Web Portal,EUR,1,41.63,0.25,31.222500000000004,0.0,1.1546
2020-04-01,INV000192,CUST0098,Customer_98,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,App Store,EUR,1,89.33,0.01,88.4367,0.0,1.0416
2020-04-01,INV000193,CUST0014,Customer_14,PRD001,Summon Siege,SummonStorm BR,China,Emulator,EUR,1,67.2,0.15,57.120000000000005,0.0,0.8975
2020-04-01,INV000194,CUST0057,Customer_57,PRD001,Summon Siege,TapForge CN,Brazil,Google Play,EUR,3,49.06,0.13,128.0466,0.0,0.8564
2020-04-01,INV000195,CUST0012,Customer_12,PRD001,Summon Siege,SummonStorm BR,Singapore,App Store,EUR,6,36.64,0.1,197.856,0.0,1.1313
2020-04-01,INV000196,CUST0068,Customer_68,PRD003,Petty Kingdoms,TapForge CN,Brazil,Google Play,EUR,5,20.16,0.02,98.78399999999999,0.0,0.9762
2020-04-01,INV000197,CUST0022,Customer_22,PRD001,Summon Siege,Tapstorm SG,Singapore,App Store,EUR,7,29.51,0.04,198.30720000000002,0.0,0.8079
2020-04-01,INV000198,CUST0048,Customer_48,PRD003,Petty Kingdoms,TapForge CN,Philippines,Web Portal,EUR,1,5.4,0.25,4.050000000000001,0.0,0.8868
2020-04-01,INV000199,CUST0034,Customer_34,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,App Store,EUR,9,21.11,0.18,155.79180000000002,0.0,1.1911
2020-04-01,INV000200,CUST0001,Customer_1,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,App Store,EUR,7,91.37,0.04,614.0064,0.0,0.9973
2020-04-01,INV000201,CUST0002,Customer_2,PRD001,Summon Siege,WhaleCare PH,Brazil,Emulator,EUR,3,48.69,0.19,118.3167,0.0,1.0277
2020-04-01,INV000202,CUST0045,Customer_45,PRD002,Idle Bureaucracy,Tapstorm SG,China,App Store,EUR,5,56.71,0.23,218.33350000000002,0.0,0.9729
2020-04-01,INV000203,CUST0097,Customer_97,PRD001,Summon Siege,SummonStorm BR,Brazil,App Store,EUR,8,97.52,0.05,741.1519999999999,0.0,1.1885
2020-04-01,INV000204,CUST0076,Customer_76,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,Emulator,EUR,7,26.32,0.2,147.392,0.0,0.9589
2020-04-01,INV000205,CUST0084,Customer_84,PRD002,Idle Bureaucracy,WhaleCare PH,Philippines,App Store,EUR,8,27.26,0.19,176.6448,0.0,1.2192
2020-04-01,INV000206,CUST0092,Customer_92,PRD001,Summon Siege,Tapstorm SG,Brazil,Web Portal,EUR,2,68.36,0.07,127.14959999999999,0.0,1.2652
2020-04-01,INV000207,CUST0012,Customer_12,PRD003,Petty Kingdoms,WhaleCare PH,China,App Store,EUR,4,11.19,0.26,33.1224,0.0,1.0663
2020-04-01,INV000208,CUST0057,Customer_57,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Web Portal,EUR,5,69.67,0.27,254.2955,0.0,0.9513
2020-04-01,INV000209,CUST0087,Customer_87,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,Web Portal,EUR,6,79.98,0.16,403.0992,0.0,0.9537
2020-04-01,INV000210,CUST0057,Customer_57,PRD002,Idle Bureaucracy,Tapstorm SG,China,App Store,EUR,5,83.7,0.26,309.69,0.0,1.0981
2020-04-01,INV000211,CUST0054,Customer_54,PRD002,Idle Bureaucracy,Tapstorm SG,China,Web Portal,EUR,9,83.44,0.25,563.22,0.0,1.2788
2020-04-01,INV000212,CUST0067,Customer_67,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Web Portal,EUR,9,30.54,0.14,236.3796,0.0,0.9362
2020-04-01,INV000213,CUST0001,Customer_1,PRD003,Petty Kingdoms,Tapstorm SG,Singapore,App Store,EUR,6,68.02,0.22,318.3336,0.0,1.0313
2020-04-01,INV000214,CUST0098,Customer_98,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,App Store,EUR,1,43.03,0.14,37.0058,0.0,1.0383
2020-04-01,INV000215,CUST0093,Customer_93,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Google Play,EUR,5,86.51,0.02,423.899,0.0,1.1681
2020-04-01,INV000216,CUST0088,Customer_88,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,Emulator,EUR,4,52.17,0.05,198.246,0.0,1.2538
2020-04-01,INV000217,CUST0025,Customer_25,PRD002,Idle Bureaucracy,Tapstorm SG,China,Web Portal,EUR,1,35.4,0.1,31.86,0.0,1.1719
2020-04-01,INV000218,CUST0046,Customer_46,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Web Portal,EUR,7,92.09,0.15,547.9355,0.0,1.2022
2020-04-01,INV000219,CUST0099,Customer_99,PRD003,Petty Kingdoms,SummonStorm BR,China,Google Play,EUR,5,85.78,0.08,394.58799999999997,0.0,0.9381
2020-04-01,INV000220,CUST0017,Customer_17,PRD002,Idle Bureaucracy,TapForge CN,Singapore,App Store,EUR,3,18.13,0.15,46.2315,0.0,1.0479
2020-04-01,INV000221,CUST0034,Customer_34,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,App Store,EUR,6,59.3,0.26,263.292,0.0,1.2243
2020-04-01,INV000222,CUST0049,Customer_49,PRD002,Idle Bureaucracy,Tapstorm SG,China,Google Play,EUR,1,41.84,0.12,36.8192,0.0,1.147
2020-04-01,INV000223,CUST0083,Customer_83,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,Google Play,EUR,5,23.9,0.15,101.575,0.0,1.1194
2020-04-01,INV000224,CUST0001,Customer_1,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,Emulator,EUR,5,17.34,0.03,84.099,0.0,1.2081
2020-04-01,INV000225,CUST0088,Customer_88,PRD002,Idle Bureaucracy,Tapstorm SG,China,Web Portal,EUR,3,55.89,0.24,127.42920000000001,0.0,0.9182
2020-04-01,INV000226,CUST0044,Customer_44,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,App Store,EUR,2,84.0,0.04,161.28,0.0,0.8677
2020-04-01,INV000227,CUST0074,Customer_74,PRD001,Summon Siege,TapForge CN,China,Google Play,EUR,4,9.09,0.23,27.9972,0.0,0.8425
2020-04-01,INV000228,CUST0038,Customer_38,PRD003,Petty Kingdoms,TapForge CN,Singapore,Emulator,EUR,1,83.86,0.13,72.9582,0.0,1.1844
2020-04-01,INV000229,CUST0069,Customer_69,PRD001,Summon Siege,SummonStorm BR,Philippines,Google Play,EUR,1,63.28,0.05,60.116,0.0,0.9053
2020-04-01,INV000230,CUST0002,Customer_2,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Web Portal,EUR,4,20.36,0.11,72.4816,0.0,1.2055
2020-04-01,INV000231,CUST0049,Customer_49,PRD001,Summon Siege,SummonStorm BR,Brazil,Google Play,EUR,2,25.44,0.02,49.8624,0.0,0.9242
2020-04-01,INV000232,CUST0060,Customer_60,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,Google Play,EUR,5,35.07,0.01,173.5965,0.0,1.127
2020-04-01,INV000233,CUST0077,Customer_77,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Google Play,EUR,6,82.08,0.23,379.2096,0.0,0.8863
2020-04-01,INV000234,CUST0001,Customer_1,PRD001,Summon Siege,Tapstorm SG,Singapore,App Store,EUR,7,93.03,0.03,631.6737,0.0,0.8831
2020-04-01,INV000235,CUST0095,Customer_95,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,App Store,EUR,6,74.59,0.11,398.3106,0.0,1.0836
2020-04-01,INV000236,CUST0088,Customer_88,PRD001,Summon Siege,SummonStorm BR,Singapore,App Store,EUR,2,43.9,0.15,74.63,0.0,0.9524
2020-04-01,INV000237,CUST0080,Customer_80,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,Google Play,EUR,1,99.18,0.2,79.34400000000001,0.0,1.1084
2020-04-01,INV000238,CUST0032,Customer_32,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,Web Portal,EUR,2,11.4,0.09,20.748,0.0,1.0449
2020-04-01,INV000239,CUST0034,Customer_34,PRD001,Summon Siege,TapForge CN,Brazil,Google Play,EUR,1,62.21,0.29,44.1691,0.0,1.0035
2020-04-01,INV000240,CUST0029,Customer_29,PRD002,Idle Bureaucracy,WhaleCare PH,China,Web Portal,EUR,9,94.44,0.09,773.4636,0.0,1.1341
2020-05-01,INV000241,CUST0011,Customer_11,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,App Store,EUR,2,16.27,0.02,31.8892,0.0,0.8815
2020-05-01,INV000242,CUST0037,Customer_37,PRD001,Summon Siege,WhaleCare PH,Brazil,Web Portal,EUR,3,28.41,0.22,66.4794,0.0,1.2687
2020-05-01,INV000243,CUST0055,Customer_55,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,Google Play,EUR,6,88.14,0.11,470.66760000000005,0.0,0.9582
2020-05-01,INV000244,CUST0047,Customer_47,PRD003,Petty Kingdoms,TapForge CN,Brazil,Web Portal,EUR,1,92.04,0.13,80.07480000000001,0.0,0.8924
2020-05-01,INV000245,CUST0045,Customer_45,PRD003,Petty Kingdoms,TapForge CN,Philippines,Emulator,EUR,8,47.28,0.08,347.9808,0.0,1.1403
2020-05-01,INV000246,CUST0068,Customer_68,PRD001,Summon Siege,WhaleCare PH,Brazil,Web Portal,EUR,9,24.81,0.04,214.3584,0.0,1.0391
2020-05-01,INV000247,CUST0036,Customer_36,PRD001,Summon Siege,TapForge CN,Philippines,Web Portal,EUR,2,85.05,0.11,151.389,0.0,1.2906
2020-05-01,INV000248,CUST0003,Customer_3,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Google Play,EUR,3,31.88,0.29,67.90440000000001,0.0,0.814
2020-05-01,INV000249,CUST0082,Customer_82,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Google Play,EUR,9,41.47,0.21,294.85170000000005,0.0,1.2798
2020-05-01,INV000250,CUST0100,Customer_100,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Emulator,EUR,3,79.15,0.15,201.8325,0.0,0.9577
2020-05-01,INV000251,CUST0053,Customer_53,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Google Play,EUR,8,70.88,0.3,396.928,0.0,0.9425
2020-05-01,INV000252,CUST0079,Customer_79,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,Web Portal,EUR,3,40.72,0.08,112.38719999999999,0.0,1.2777
2020-05-01,INV000253,CUST0045,Customer_45,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,Google Play,EUR,9,89.04,0.05,761.292,0.0,0.8625
2020-05-01,INV000254,CUST0098,Customer_98,PRD003,Petty Kingdoms,TapForge CN,Singapore,Emulator,EUR,3,75.55,0.19,183.58649999999997,0.0,1.289
2020-05-01,INV000255,CUST0095,Customer_95,PRD002,Idle Bureaucracy,SummonStorm BR,China,Google Play,EUR,7,65.01,0.25,341.3025,21.9,0.832
2020-05-01,INV000256,CUST0039,Customer_39,PRD001,Summon Siege,TapForge CN,Philippines,Web Portal,EUR,4,69.64,0.07,259.0608,0.0,1.1785
2020-05-01,INV000257,CUST0093,Customer_93,PRD003,Petty Kingdoms,TapForge CN,Singapore,App Store,EUR,2,11.09,0.07,20.627399999999998,0.0,1.0332
2020-05-01,INV000258,CUST0061,Customer_61,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Emulator,EUR,8,76.02,0.14,523.0175999999999,0.0,1.0716
2020-05-01,INV000259,CUST0036,Customer_36,PRD001,Summon Siege,WhaleCare PH,Philippines,Emulator,EUR,7,79.72,0.03,541.2987999999999,0.0,0.8451
2020-05-01,INV000260,CUST0046,Customer_46,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Google Play,EUR,2,40.43,0.29,57.4106,0.0,1.1262
2020-05-01,INV000261,CUST0083,Customer_83,PRD001,Summon Siege,SummonStorm BR,China,Google Play,EUR,5,19.1,0.26,70.67,0.0,1.2591
2020-05-01,INV000262,CUST0002,Customer_2,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Web Portal,EUR,7,4.31,0.21,23.8343,0.0,1.2884
2020-05-01,INV000263,CUST0032,Customer_32,PRD002,Idle Bureaucracy,TapForge CN,China,Web Portal,EUR,1,51.24,0.19,41.504400000000004,0.0,1.2055
2020-05-01,INV000264,CUST0084,Customer_84,PRD001,Summon Siege,WhaleCare PH,Brazil,App Store,EUR,4,93.06,0.18,305.2368,0.0,1.2398
2020-05-01,INV000265,CUST0053,Customer_53,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Web Portal,EUR,3,77.26,0.23,178.47060000000002,0.0,1.0181
2020-05-01,INV000266,CUST0055,Customer_55,PRD001,Summon Siege,SummonStorm BR,Philippines,Web Portal,EUR,3,68.96,0.22,161.3664,0.0,1.0962
2020-05-01,INV000267,CUST0035,Customer_35,PRD003,Petty Kingdoms,Tapstorm SG,Singapore,Emulator,EUR,8,55.06,0.28,317.1456,0.0,1.1255
2020-05-01,INV000268,CUST0050,Customer_50,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,Emulator,EUR,8,49.19,0.07,365.9736,0.0,1.1323
2020-05-01,INV000269,CUST0088,Customer_88,PRD001,Summon Siege,TapForge CN,Singapore,Web Portal,EUR,9,70.03,0.06,592.4538,0.0,0.8828
2020-05-01,INV000270,CUST0080,Customer_80,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Web Portal,EUR,2,62.9,0.28,90.576,0.0,0.9731
2020-05-01,INV000271,CUST0011,Customer_11,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,App Store,EUR,4,10.09,0.24,30.6736,0.0,1.1593
2020-05-01,INV000272,CUST0057,Customer_57,PRD002,Idle Bureaucracy,TapForge CN,Philippines,Web Portal,EUR,7,43.28,0.21,239.33840000000004,0.0,1.0287
2020-05-01,INV000273,CUST0001,Customer_1,PRD001,Summon Siege,WhaleCare PH,Singapore,Google Play,EUR,7,11.53,0.12,71.0248,0.0,0.8646
2020-05-01,INV000274,CUST0002,Customer_2,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,Web Portal,EUR,1,7.3,0.11,6.497,0.0,1.292
2020-05-01,INV000275,CUST0024,Customer_24,PRD003,Petty Kingdoms,WhaleCare PH,Singapore,Google Play,EUR,7,66.99,0.2,375.14399999999995,0.0,1.1003
2020-05-01,INV000276,CUST0098,Customer_98,PRD001,Summon Siege,TapForge CN,China,App Store,EUR,1,68.71,0.27,50.1583,0.0,1.0492
2020-05-01,INV000277,CUST0024,Customer_24,PRD003,Petty Kingdoms,Tapstorm SG,Singapore,Emulator,EUR,5,30.16,0.27,110.084,0.0,1.0714
2020-05-01,INV000278,CUST0002,Customer_2,PRD001,Summon Siege,Tapstorm SG,Brazil,Emulator,EUR,3,36.23,0.08,99.9948,0.0,1.0696
2020-05-01,INV000279,CUST0040,Customer_40,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,Web Portal,EUR,9,67.73,0.27,444.9861,0.0,0.9523
2020-05-01,INV000280,CUST0089,Customer_89,PRD001,Summon Siege,TapForge CN,China,Emulator,EUR,4,26.63,0.1,95.868,0.0,1.1257
2020-05-01,INV000281,CUST0004,Customer_4,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Emulator,EUR,7,88.28,0.06,580.8824000000001,0.0,1.2658
2020-05-01,INV000282,CUST0043,Customer_43,PRD002,Idle Bureaucracy,TapForge CN,China,Web Portal,EUR,6,19.81,0.03,115.29419999999999,0.0,0.8546
2020-05-01,INV000283,CUST0089,Customer_89,PRD001,Summon Siege,TapForge CN,Brazil,Google Play,EUR,6,97.27,0.09,531.0942,0.0,1.177
2020-05-01,INV000284,CUST0060,Customer_60,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,App Store,EUR,9,86.46,0.05,739.233,0.0,1.2066
2020-05-01,INV000285,CUST0075,Customer_75,PRD001,Summon Siege,SummonStorm BR,Brazil,Web Portal,EUR,3,15.39,0.29,32.7807,0.0,0.8047
2020-05-01,INV000286,CUST0053,Customer_53,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,Emulator,EUR,4,20.23,0.04,77.6832,0.0,0.8306
2020-05-01,INV000287,CUST0040,Customer_40,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Emulator,EUR,6,74.3,0.11,396.76199999999994,0.0,1.112
2020-05-01,INV000288,CUST0012,Customer_12,PRD001,Summon Siege,TapForge CN,Brazil,Google Play,EUR,1,42.09,0.17,34.9347,0.0,0.8017
2020-05-01,INV000289,CUST0023,Customer_23,PRD002,Idle Bureaucracy,TapForge CN,China,Google Play,EUR,6,57.24,0.25,257.58,0.0,1.1661
2020-05-01,INV000290,CUST0018,Customer_18,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,Web Portal,EUR,1,26.35,0.27,19.235500000000002,5.26,0.8228
2020-05-01,INV000291,CUST0030,Customer_30,PRD001,Summon Siege,TapForge CN,China,App Store,EUR,2,89.52,0.11,159.3456,0.0,0.8927
2020-05-01,INV000292,CUST0026,Customer_26,PRD001,Summon Siege,WhaleCare PH,China,Web Portal,EUR,6,73.8,0.02,433.94399999999996,0.0,1.2831
2020-05-01,INV000293,CUST0080,Customer_80,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Google Play,EUR,9,99.2,0.13,776.7360000000001,0.0,1.0824
2020-05-01,INV000294,CUST0014,Customer_14,PRD001,Summon Siege,WhaleCare PH,China,Google Play,EUR,4,8.27,0.11,29.4412,0.0,1.0596
2020-05-01,INV000295,CUST0048,Customer_48,PRD001,Summon Siege,SummonStorm BR,China,Web Portal,EUR,8,12.7,0.17,84.32799999999999,0.0,1.2896
2020-05-01,INV000296,CUST0055,Customer_55,PRD002,Idle Bureaucracy,TapForge CN,Brazil,App Store,EUR,4,90.6,0.19,293.544,0.0,0.859
2020-05-01,INV000297,CUST0054,Customer_54,PRD001,Summon Siege,SummonStorm BR,China,Google Play,EUR,6,43.17,0.13,225.3474,0.0,1.1283
2020-05-01,INV000298,CUST0067,Customer_67,PRD001,Summon Siege,WhaleCare PH,Brazil,Web Portal,EUR,1,84.75,0.09,77.1225,0.0,1.0289
2020-05-01,INV000299,CUST0042,Customer_42,PRD003,Petty Kingdoms,TapForge CN,China,Google Play,EUR,3,46.64,0.19,113.33520000000001,0.0,0.9275
2020-05-01,INV000300,CUST0017,Customer_17,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Emulator,EUR,1,27.58,0.01,27.304199999999998,0.0,1.1994
2020-06-01,INV000301,CUST0032,Customer_32,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Emulator,EUR,9,36.92,0.18,272.4696,0.0,1.2668
2020-06-01,INV000302,CUST0025,Customer_25,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,Web Portal,EUR,8,75.83,0.26,448.9136,0.0,1.002
2020-06-01,INV000303,CUST0002,Customer_2,PRD002,Idle Bureaucracy,TapForge CN,China,Web Portal,EUR,8,99.17,0.28,571.2192,0.0,0.9561
2020-06-01,INV000304,CUST0073,Customer_73,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,Emulator,EUR,2,87.85,0.07,163.40099999999998,0.0,1.1545
2020-06-01,INV000305,CUST0099,Customer_99,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Web Portal,EUR,8,5.73,0.04,44.006400000000006,0.0,1.1565
2020-06-01,INV000306,CUST0023,Customer_23,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Web Portal,EUR,5,46.81,0.16,196.602,0.0,0.8816
2020-06-01,INV000307,CUST0029,Customer_29,PRD002,Idle Bureaucracy,TapForge CN,Brazil,App Store,EUR,5,61.88,0.01,306.30600000000004,0.0,1.0706
2020-06-01,INV000308,CUST0074,Customer_74,PRD003,Petty Kingdoms,TapForge CN,Philippines,Emulator,EUR,5,27.49,0.12,120.95599999999999,0.0,1.025
2020-06-01,INV000309,CUST0030,Customer_30,PRD003,Petty Kingdoms,Tapstorm SG,China,Emulator,EUR,3,44.52,0.29,94.8276,0.0,0.8873
2020-06-01,INV000310,CUST0055,Customer_55,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,Web Portal,EUR,2,45.76,0.01,90.6048,0.0,1.1255
2020-06-01,INV000311,CUST0098,Customer_98,PRD001,Summon Siege,TapForge CN,Philippines,Web Portal,EUR,2,54.21,0.01,107.3358,0.0,0.9654
2020-06-01,INV000312,CUST0018,Customer_18,PRD001,Summon Siege,Tapstorm SG,Philippines,Web Portal,EUR,2,20.02,0.23,30.830799999999996,0.0,1.1265
2020-06-01,INV000313,CUST0098,Customer_98,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,Emulator,EUR,1,20.92,0.14,17.9912,0.0,0.9045
2020-06-01,INV000314,CUST0073,Customer_73,PRD001,Summon Siege,SummonStorm BR,Philippines,Web Portal,EUR,5,54.34,0.07,252.68100000000004,0.0,1.0325
2020-06-01,INV000315,CUST0037,Customer_37,PRD002,Idle Bureaucracy,TapForge CN,Philippines,Google Play,EUR,9,95.61,0.1,774.441,0.0,1.0422
2020-06-01,INV000316,CUST0045,Customer_45,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Web Portal,EUR,1,80.08,0.26,59.25919999999999,0.0,1.0276
2020-06-01,INV000317,CUST0084,Customer_84,PRD001,Summon Siege,WhaleCare PH,China,Google Play,EUR,4,93.36,0.19,302.4864,0.0,1.2781
2020-06-01,INV000318,CUST0001,Customer_1,PRD003,Petty Kingdoms,TapForge CN,Philippines,Google Play,EUR,7,19.6,0.02,134.45600000000002,0.0,1.2378
2020-06-01,INV000319,CUST0014,Customer_14,PRD001,Summon Siege,WhaleCare PH,China,Emulator,EUR,3,37.25,0.05,106.1625,0.0,0.8302
2020-06-01,INV000320,CUST0062,Customer_62,PRD001,Summon Siege,TapForge CN,Philippines,Emulator,EUR,9,95.63,0.03,834.8498999999999,0.0,0.9987
2020-06-01,INV000321,CUST0036,Customer_36,PRD003,Petty Kingdoms,WhaleCare PH,Singapore,App Store,EUR,6,46.88,0.06,264.4032,63.1,1.2362
2020-06-01,INV000322,CUST0016,Customer_16,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Web Portal,EUR,6,29.33,0.08,161.9016,0.0,0.9408
2020-06-01,INV000323,CUST0041,Customer_41,PRD003,Petty Kingdoms,TapForge CN,Singapore,Emulator,EUR,1,7.8,0.15,6.63,0.0,1.1643
2020-06-01,INV000324,CUST0056,Customer_56,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Web Portal,EUR,1,31.51,0.01,31.1949,0.0,1.1653
2020-06-01,INV000325,CUST0004,Customer_4,PRD003,Petty Kingdoms,WhaleCare PH,Singapore,Emulator,EUR,5,68.07,0.08,313.12199999999996,0.0,1.0354
